date,text
2023-03-31,"On “single usage mode”…after owning many different ear buds I can honestly saying I’ve never found myself thinking that I’d only want to use one side. Don’t modes like ambient or aware provide for most of the use cases? I get your point on wireless charging, though that becomes less of an issue for devices that have long battery life AND are not near their home base much of the time."
2023-03-31,"With my first set, the left bud stopped working within 5 days (last week).  Got them replace, but have not had a chance to use the new set yet.  The first set worked fine until a few hours after they did an update.

From what I have seen OL, this appears to be a common issue - I have seen far more negative user reviews than positive reviews.

AUS$399 a set here."
2024-06-03,"Pros & Cons after one week of use:
Pros:
1) Sound is great, especially bass
2) Fit to ear is excellent
3) Active Noise Cancelling quite good: 8.5 / 10
Cons:
1) Bluetooth connection is very buggy. Connected to phone, then connected to PC and then earphones gets completely confused, refuse to connect to any device. I had to unpair/pair them several times, and phone connection is working again. 
2) Mic is not well protected from sweat. I was on cardio track and after 20 minutes, when I get really sweat, left earbud started to emit loud noise similar to scratching directly into my ear and voice assistant reported problem with Active Noise Cancellation."
2023-03-31,"The only option that I was looking for for the 2nd gen is that the left earbud can work independently, but unfortunately it doesn't...and that is a deal breaker for me.. Some people wants the single earbud  especially if they can use earphone at work.. Very disappointing... Still humongous in my opinion...  I'll pass on this one... Ill stick with my 1st gen even it is EXTREMELY HUGE."
2023-03-31,"Wife gave me a pair on Wednesday for my birthday. I love them so far. 
Edit: I am able to use each earbud independently. Did you adjust them in the Bose app?
Edit 2: apparently you can only use the right bud alone. Not the left."
2023-03-31,"I think the only missing feature I would regularly use is mono, but even then, how in the world do they think they can get away with charging $300 for something with less features than all of the major competition? This is a major miss for me."
2023-03-31,"In 2022, with a case and earbuds of this size, no wireless charging, just 6 hours per charge, no mono mode, impossible to deactivate ANC, no multipoint, no ADAPTIVE APTX or LDAC, and an astronomical price, 

The Airpods Pro 2 even if they are only 20% better than the previous ones will be the default choice for 90% of Apple users, and they still went from 4h30mn to 6h with ANC activated, volume management directly on the earbuds, and above all it's Apple.

In the Android world, Bose's proposal this year is difficult to justify against 1More, Soundcore, OnePlus Buds Pro, and other Sennheisers.

I think the Airpods Pro 2 will still roll over the competition."
2023-03-31,I was looking into these and that option to use them independently was the key I was going for .. even with only 6hrs battery life .️ I’ll continue my research with others . I appreciate the review
2023-03-31,"Well, no need to be disappointed I guess, some brand like bose or apple they don't need to compitied to such like soundcore putting everything in the dish which they normally call value. The only thing they do just focus on no others can compitied with them on what they are really good at... in bose's case noice canceling"
2023-03-31,That's odd because I have the original Bose QC buds and I can take out one earbud and listen to anything I want without having the other one out of the case and I don't have to leave the case open currently for this to work.
2024-03-30,"Having come from Sony MDR WF1000XM4 buds which I absolutely hated, I picked up the Bose QCII without reading any reviews on them. I based my purchase on an old pair of QC20i buds I had ages ago. And these QC2 buds do not disappoint. What do we buy them for mainly? To listen to music, podcasts, make/take calls or just enjoying the quiet. Second, we want them to perform well rather doing workouts, running, hiking out biking and etc. And they deliver! Third, One bud versus two, how they charge, color, are all on the bottom of the list of properties (for me). I’ll never buy another brand of buds except Bose."
2024-03-30,When did they fix the single use? Soon as I did the upgrade I could use the left ear bud by itself with the case closed but couldn't the first time I tried them.
2023-03-31,"Awesome review!  Hmmm... I love my new Sony Linkbuds S in every way, except range issues may be enough for me to return them, as any walls seem to disrupt their connection, where my Galaxy Buds 2 or Jabra 85t were fine.  My only ""must-haves"" are strong Call Quality, Ambient Mode, minimal Accidental Clicks, and Range.  Considering these preferences, do you feel the Quiet Comforts are a good alternative-- or is there another earbud you'd recommend?"
2023-03-31,"2:42 LOL!

How would you compare this to Beoplay EX? I'm struggling to make a decision!"
2023-03-31,I would venture to guess the removal of wireless charging was to shrink the case but still have a big enough battery for multiple recharges.  My other guess is that they don't want single use because it negates the primary selling point of ANC.  People are weird and it would affect the reviews.  This could be fixes by a software change in the future as well.
2023-03-31,"2:38 - I love how far you took the head shake! not only funny, but shows how well they really hold!"
2023-03-31,"Have both 1 and 2.
1 has the most secure ear fit with the wings, although a bigger overall and a bigger box.
Keeping 1st Gen."
2024-07-03,"Omg. I had the Bose Quiet Comfort Earbuds in 2020 and they were amazing! The mic was perfect, and the noise cancelling was superb. I lost them. I got the Bose quiet comfort 2 ones and the mic is HORRID, the noise cancelling is HORRID TOO. What did they change there?"
2024-03-30,"What do you recommend that is comfortable, decent mic, single usage. I do not like the wing tips on the beats fit pro they hurt and Apple either hurts or falls out of my ears."
2023-03-31,"Would like to see what you compare these to. I want to get them but my elite 7 pro have good mics and multipoint. Feel like multipoint should be a standard at this price and especially when they mention microphones so much.


Ah I’m conflicted, I want these but realistically the jabras seem like a better overall earbud. Got more useful features and do everything well."
2023-03-31,"Enjoyed the review (great job!) but the original QC earbuds DO have single usage mode for the RIGHT earbud. I use just the right earbud for calls constantly. Are you saying the QC 2 earbuds don't work this way? Also, can you still double tap the right earbud to answer and end calls?"
2023-03-31,"Which for do you prefer better, the silicon moon shaped tips or the redesign? The moon ones are the only types that stay in my ears. I am returning my beats studio buds because they just don’t stay in for me  I’ve been opting for the Bose earbuds with the cord over any wireless because of the fit and noise cancelation."
2023-03-31,"hey man, I got a question! I ordered the JBL Live Pro 2's based on your review and I found them to be amazing. However, I noticed that I could hear and 'feel' some low buzzing sound when the NC was turned up higher. It's not like the usual white noise like sound, but it sounds like constant thudding (in bursts sometimes) while using NC with or without music. I found it to be a dealbreaker for me, but I don't know whether this was a factory issue or not. Would you recommend to buy them once again or to look for other earbuds? (I already returned my current pair). Thanks in advance! :)"
2023-03-31,"I recently bought these & am completely unhappy with them. It’s almost impossible to get a hold of them to remove from the case. So annoying! I’m tempted to grab a knife or scissors & pry them out. And…I’ve tried everything (aside from scotch taping them to my head) & they fall out of my ears if I even slightly turn my head or move my mouth. I guess I can sit perfectly stone cold still to listen to music & get my $300 worth of use out of them. I also bought the Bose Sport with the winged ear pieces & while they do stay in, the sound quality just isn’t near as good as the Quiet Comfort."
2023-03-31,"Don't know if anyone has noticed this - in the user manual for the QCEIIs (downloaded from the Bose website) it states that when listening to music a double-tap skips to the next track and a triple-tap skips to the previous track; their website FAQ just says it skips back.  On my QCEIIs a triple-tap skips back to the start of the current track I'm listening to, not to the previous track.  I spoke to Bose support to find out whether the description in the manual was incorrect.  Their support agent spent about 15 minutes consulting with the tech team, and they suggested I might need to update the firmware - but I'm already on the latest (and as far as I know only) version.  Then I was offered a ""service"" replacement.  I've suggested that someone in their tech team just goes and tries it themselves and then tells me if the description in the manual is wrong.  If so, then for me I'd much prefer to be able to skip back to the previous track that just to the beginning of the track I'm listening to - then I know I can skip forwards or backwards through a playlist, instead of only forwards.  But I remember having a similar conversation with them on the previous QCEs...appreciate it if someone out there would let me know if their QCEIIs work the same way as mine (and I've tried them on iPhone and Sony Walkman/Android, so it's not a device issue)..."
2024-03-30,"I’m having trouble with people hearing me clearly with the earbuds 2.  The original sounds better to them.  I’m trying a replacement.

The music quality is better in the 2.

The wings don’t fit as securely, so i don’t know if that is partly why the sound is not clear on phone calls, or the music level is lower sounding with only one earbud.  They also still recommend using the right bud if only using one, even though you can use either one independently with the update.  That’s what i do now with the old ones.

I’m still undecided."
2023-03-31,I just bought the new Bose 2 earbuds and i have absolutely no problem using either ear bud independently
2023-03-31,"Great review good sir! I also would like to add that I did not like that the case was just a magnetic holder, there have been a few times where I have fumbled the other case and it stayed closed. But my raycons anytime I dropped them it would send the buds flying. And I can see that this case facilitates flying. Because the lid is going to take the impact force and jar open, and then the earbuds securely in place, will transfer the energy and shoot out lol!  I just feel that the case could have been another flatter design like it is but perhaps open up a bit differently because you need to pinch them out of the case in a certain way. Going straight at them as if I was going for the previous QC version one buds, and I kept slipping off of it. Figured out that I need to have my fingertip on that Ridge. And what that means is that I now have to finangle the earbud in my fingertips before putting it into my ear and twisting. So it has led to me dropping them a few times, but just on grass and carpet. And I am disappointed because you would have figured that all the little tiniest of things they would have thought about in their $300 earbuds. And I am seeing all the little things as being steps backward. You pluck an earbud out of the QC1 case, and you never have to reposition them in your fingers whatsoever, and thus you stop holding your pinch from initially plucking them out of the case, once they are securely in your ears. Not where I pluck these out, and while I'm holding my case with my left hand, my right fingers pinch it up, and now I have to roll them so that I am now pinching the sides. But now it is right on my fingertip, but it's down on my thumb so now I have to put my pinky and ring finger kind of under it to support it as I Let Go briefly and allow gravity to keep them in all of my fingers in an awkward position well I get to a perfect pinch. And you can see how this sucks compared to pinching the sides of the old buds and then not letting go until they are in your ear! I'll get good at it, we do have 90 days to return if you bought directly from Bo's which I'm pretty sure everyone has because this would be the first day you can get them and I don't think they are in stores yet."
2024-03-30,Man you just answered my questions.. I was calling for help and there was 39 callers before me. Excellent clear explanations. Thank you so much!
2023-03-31,"THERE IS NO “FIND MY” FEATURE!!! Or any other type of way to locate your earbuds. If you lose one, both, or both in the case, you are out of luck!!!!!"
2023-03-31,"Great review, it's crazy how when there's a new king in the crazy world of earbuds all of a sudden there's a new rival. I would like to see a comparison between The new Bose quiet comfort 2 and the Sennheiser TW3. And it would be great to hear it from an expert."
2024-03-30,"My sound peripheral keeps zooming in and out very annoying for the price, that’s not value but I’m going to try and get an exchange tomorrow and see if that helps"
2024-03-30,Is it impossible to escape Cosmetic damage to your gadgets like these ? I’m talking about little surface scratches and dents no matter how careful you are ? I always end up with cosmetic damage that pisses me off but it’s happened with everything I’ve ever purchased
2024-03-30,Bro o just took back my Nose Quiet Comfort 2 yesterday because I thought it didn't work with Android right. I didn't know you couldn't use one at a time. I do that all the time at work. But the noise cancelling was amazing and the sound quality was really good. Better then the pixel bud pro I traded out for by far.
2023-03-31,Good review.  Can you write how long it takes to connect to the phone?  The previous version (QC earbuds 1) took a long time.  Samsung or Huawei Freebuds headphones connect in about 2 seconds.  Has Bose improved the connection speed?  I am also disappointed with the lack of a multipoint connection.  This is a big minus for me.
2023-03-31,"How do you think because i'm considering to buy headphones BOSE QuietComfort Earbuds but I saw right now is a new model. How do you think, it's worth to but this new model or the old ?"
2023-03-31,"Independent usage so important for and they don’t have it, I don’t want to keep my case open all day since I use left one most of time NOT COOL, I was about to buy them because of Black Friday deal but you changed my mind THANK YOU"
2024-03-30,Excellent review! I love the sound but I do t have the success you have in keeping them in my ears. I’ve tried all the sizes of tips but it still falls out. When searching for an answer on the web this seems to be a common complaint.
2023-03-31,"I was literally about to purchase these, but the fact that they don’t have the individual usage is a total deal breaker. I’m the type to sit on my desk and listen to a podcast with only one ear bud on, I really don’t like to wear both earbuds at the same time, especially noise cancelling earbuds. Thank you for the review bro."
2023-03-31,"No way in hell am I paying 300 bucks for ear buds that aren't giving me things that $60 buds are. ANC is cool, but if you're not offering top tier sound quality, mic quality and other creature comforts them it's a hard pass for me. I'll stick to a dedicated headphone for true anc performance. You can typically find the Sony xm4 on sale for 199-250 every now and then and get a pair of the soundcore a40s for everything else."
2023-03-31,"Definitely appreciate your mention of the lack of single use mode. I haven't seen any of the other reviews I've looked at mention this and for me this is a critical must have. Thanks for taking the time to make this video. Straightforward, to the point, wish I'd come across it first and saved myself some time!"
2023-03-31,Great review as always dude. I love the way that you do reviews focused on what consumers would be thinking about and looking for in a product.
2023-03-31,"Great review, Thanks!  I own the OG  version but won’t be getting these.  With so much competition out there they can’t afford not to arrive half baked, especially at that price."
2023-03-31,"I've seen alot of mixed reviews online for Bose earbuds, whats surprising when their headphones are very much posative. The Bose earbuds have been a posative use for myself. The sound is really great, even more so with EQ adjusting in the bose music app. I will be honest, the wireless charging loss with the secound gen is disappointing to hear with it now being something I'm now a custom too. You can still use single use, it just works only leaving in the the right earbud and returning the left in the case, but yes both being able too would be good, but i don't mind it, works and you get used too. Multi use with devices I'm hoping they'll bring in a update, as its frustrating this isn't a more common ability on wireless earbuds still. Battery has been really great to be honest on the original Bose buds and i don't expect crazy battery life like 10hrs before need to put away to charge. due to the ANC which i can imagine drains alot, more so possibly then other brands. Comfort is great compared to others and zero movment no matter what you're doing, but the concept of the new earbuds looks to be a nice improvment, as the wing edge on the first gens were the first thing to cause discomfort, bare in mind that only occurs many hours later for myself. The main focus being the ANC is just a pleasure, and for me being sensitive with sounds and due to that a huge ANC junkie these are crazy good, can't wait to experience the second generation, but I hope they bring more bluetooth features in an software update as they have bluetooth 5.3 and the hardware appears all there."
2024-03-30,"Pretty much the only thing for me about these headphones is: every, single, time, I get in a vehicle and shut the door, no matter what settings I’ve tried, it sounds like I slammed the door with all of my might. I assume this is due to the pressure difference, but no matter the case, as a guy constantly getting in and out of vehicles all day that just won’t slide with me."
2024-03-30,"I was hesitating with sony xm5... I finally chose bose for a better fit and much less invasive, better ANC in mids.
I was super enthusiastic the first 3 weeks, the sound is not as bassy as bose used to make, and that's a good thing.
Now, those buds don't like being out of their case, I am sometimes falling asleep and I drop them on the nightstand... They get drained overtime like in use, then, if the battery is still up, they have a hard time to reco'nect to the phone and often play with lower sound on one earbud or totally off.
Puting them back in their base and taking them fix it most of the time, but 4 times I had to do a full reset.
Pretty annoying."
2023-03-31,what ear buds are the LOUDEST?! like REAL LOUD WITH GOOD SOUND of course...
2024-03-30,"Top quality noise cancellation and the sound. Using for 4 months . The only big issue is the charger case. I just dropped once and the top door is broken. There are lot of users reported same. It is a low quality plastic and cannot be glued. If you are not using silicon case , be aware that it will break for sure. Warranty replacement is not covered for that and new charger case is 99$. That is my only complaint."
2023-03-31,"Just purchasrd the BOSE QCII.. BLOWN AWAY!!!! Completely happy with them 100%.. 10 out of 10!! Sound 10, Fit 10, UI 10, APP 10, Case 9 ( quality but no wireless charging which is fine ) Tried many others and Bose has hands down BEST noise canceling, BEST sound.. Hands down.."
2023-03-31,"I'm thinking about moving form Jabra 75th to those earbuds. 
Should I?"
2024-03-30,So is it worth the upgrade from the originals ?
2023-03-31,"there was an update. now only one earbud works. but i didnt like the app and touch control functions. buds are connected, music is playing, then the app disconnects and the touch control is not possible anymore. no play/pause, no nothing ...

but anc is really nice"
2023-03-31,I am in the process of trying to figure out which brand I want and bose was one of them but I never saw this much smaller version I only saw the older one so I'm glad I came across your video.  I wonder why this new one never came up during my searches
2024-03-30,"I just received my new QC II buds. Like, an hour ago. 
ANC is fantastic - but the software update was 1.1.14 and the latest is 1.3.something... I couldn't hear or play music (iPhone 14 Pro, also new so not the issue). After the update they worked perfectly. 
I'm OK with the bass (first album I always play is Dark Side of the Moon); they sound great to me. 
Fit me right out of the box. I may fuss with the bands later on but the seal is good with the medium bands and medium plugs. 
Yeah at $300 they may be lacking for some. I don't really care about wireless charging - but I'd miss it if my phone didn't have it so I get it. You're paying $100 for the Bose logo, as with a lot of Bose stuff (I have a few of them around here). 
But mainly I wanted ANCs so I could mow the lawn without using my earmuff hearing protectors! Sounds weird yeah, but I have those old Sport Free enormous buds and the muffs didn't fit over them for beans. 
I may still get the Apple buds - at $100 cheaper they may do well enough. I never liked the form factor though, nor white stuff hanging off my head. Too bright. 
I got the slate grey color - special offer right now on Bose's website. I like them. 
OK flip side of the album coming up, Gotta go!  :D"
2023-03-31,Thank you for your honest review... Saved me ordering them and sendimv them back..
2023-03-31,"Hey there mate!

Any chance You could tell how's ANC compare to Jabra Elite 85t and Sony WF-1000XM4?

I'm using TW for Audible 3 - 4 hours a day and I vacuum clean during listening to Audible, so top notch ANC is my highest priority.

You have a super good point regarding two missing features [multipoint device connection and wireless charging], but I shouldn't miss them much.

Since my left ear bud fell into my toilet [lulz], I'm looking for something new and stronger [I'm on XM4 and EAH-AZ60E-K for the time being].

Thank You for Your eventual reply mate!

Great review btw! Love it!"
2023-03-31,I have had the QC earbuds for years and I never had a problem with taking one out and putting it in the case...just stops the music for a second and starts up again after about ten seconds.
2024-03-30,"Huge disappointment would be sound quality, battery performance or ANC not effective. Stop whining."
2023-03-31,Why are more people not upset about the non-ability to turn off sound canceling? It drives me CRAAAAAZY
2023-03-31,I can tell your review style is improving from when I first started watching you. Keep doing what you're doing man.
2023-03-31,"when I have them in my ears and I receive a call and I answer it always goes to the phone!! When i answer from the phone it should automatically goes to the buds, strange because I will be listening to something from the phone too!"
2023-03-31,"Just got mine today. Not sure they sound any better or even as good as the first version which I really enjoyed but lost. Need a little more time, maybe at gym this evening can make an honest comparison. Within first few minutes of wearing new set had one fall out of ear while in kitchen. Evidently need to experiment with the seals provided. Old set you put in ear, give it a little twist and it's pretty well locked in place.  I've had the top of the line airpods and in my opinion the sound & noise cancellation didn't come close to these."
2024-03-30,"I got mine a few days and since day one I've been having a connection issue, suddenly the connection falls by its own and the right earbud is off, this happens all the time"
2023-03-31,I called Bose customer service to complain about not having single bud usage.  They said they intend to fix that in the next one or two firmware updates.
2023-03-31,"I asked Bose Customer Service if these allowed single usage and they lied to me. The rep told me the new model fixed that issue, glad to hear the real answer before I ended up purchasing. I could deal with not having wireless charging, but not having single usage mode, especially at this price is ridiculous."
2023-03-31,I have been enjoying the WF-1000XM4s and Linkbuds S but you made a great point that at this price range they should not exclude wireless charging. Sony kind of justified that on the cheaper Linkbuds S. I will probably get the Bose QCIIs on a discounted price say $50 off but not at $299 especially now that the 2 Sonys are on sale at $178 and $128 respectively which are still solid buys.
2023-03-31,"You have been able to use the right independently, I do it everyday and the case is closed and away from me. You just can't do it with the left."
2023-03-31,single use mode is dedicated to the right earbud on the first gen. I would assume its the same on the second gen
2023-03-31,Shall i buy quiet comfort 2 or quite comfort?
2023-03-31,"Think I may have to eat humble pie - I've done some travelling and some walking with my QCEIIs in the last few days and have some reservations; in the past I'd have shared this on the Bose customer forum, but they took that down last year.  They do still display reviews on the website, but I couldn't find any way of posting a review there.  So here're my observations; I've been using the original QCEs for about 2 years, so this is largely a comparison with those:

THE GOOD...ANC is still the best I've come across - significantly better than the original QCEs (and actually better than my over-ear QC15s).  Audio is great; better soundstage; haven't played around with the equaliser yet.  Fit with the stabiliser bands and separate ear tips is much better than the old wing-tips, and they were pretty good.  Worth playing around with these - I used to use medium wing-tips; the QCEIIs come fitted with size 1 stabiliser band and medium ear tips.  I eventually settled on the size 3 band and the small ear tips (both sides); they stayed put walking and running.  One big difference was that I got none of the ""tramp...tramp...tramp..."" noise when walking on a hard surface that used to occur with the original QCEs - I guess that's due to a combination of the stability band fit and the reduced size/weight.  Another plus is that with the original QCEs if I was talking to someone next to me (OK or if I found myself singing along to a track my voice sounded (to me) like I had a frog in my throat - with the QCEIIs my voice sounds natural.

THE BAD...Hate the charging case.  It might be smaller and lighter and have an extra full charge in it, but taking out the earbuds on the move is very awkward.  You have to grip the top of the earbud, which is a shiny plastic, with your fingertips, and it's easy for it to slip from your fingers - don't want to have to crawl around under a plane or train seat trying to retrieve it.  You could pull on the top part of the stability band, but Bose warn against doing that when removing the band because it's easily damaged.  I see the Bose website has a video clip showing how easy it is to pop the earbuds into the case and snap the lid shut, but no video showing the case being opened and the earbuds being taken out.  Second issue with the case is that activities such as pairing requires the earbuds to be in the case with the lid open.  But if you put the case down flat (the only way you can put it down) the lid snaps shut, so you either need to prop it up or hold it.

THE UGLY...a couple of days ago I started getting short breaks in audio due to bluetooth disconnections - and sometimes when the connection came back it was to a different bluetooth device.  I went through all the usual fixes - deleting connections, re-pairing and eventually a full reset.  I tried my original QCEs in exactly the same way, and had no problems.  Then I found that when I connected to my iPhone or my iMac the connection was made but dropped after about 15 seconds.  I was able to get the BT connection to remain stable on my Sony NW-ZX507 DAP, so I went out for a long walk and tried that; it was a cold-is day (not anywhere near freezing).  No BT problems but I found the touch controls to be very unresponsive - they were fine at home.  I then did the same with my original QCEs - same walk, same temperature - and the touch controls worked perfectly.

So this morning my QCEIIs are on their way back to Bose for a ""service replacement"".  I'm hoping that I was just unlucky and got a glitched set of earbuds, or it's a known problem that'll be sorted with a firmware update (the Bose site has several reviews complaining about bluetooth)."
2024-08-02,"This is the third review I’ve watched and the first time I’ve heard about independent  earbud functionality. I just bought a pair today, and that’s a deal breaker for me, thank you."
2023-03-31,"I got mine today. They are so impressive! Over-the-ear headphones level ANC and very good sound. I think their sound is much better than SONY XM4s, and close to Sennheiser MTW3. Transparency is very natural like you don't wear anything. Just slightly worse than airpods pro when you speak."
2024-08-02,"Is it just mine , but I have a terrible time connecting them and it gets super annoying when you are at the gym"
2023-03-31,"My biggest issue with the original version is the size. I like to watch TV and movies in bed while my wife is sleeping and whenever I lay on my side, the original Quiet Comfort earbuds hurt my ears really bad after a relatively short time."
2023-03-31,"So glad to see you drop this video. You pretty much confirmed what I was already thinking... DISAPPOINTMENT 
Looks like I'll be keeping my Sennheiser MTW3 as my overall top favorite. Thanks for the dope ass review like always bro"
2024-03-30,"My huge disappointment of these earbuds is that they keep disconnecting from the smartphone (in my case, it's Samsung Note 8, it's for workout only), not sure why..."
2023-03-31,How well does it works on talking in the subway (inside the train cabin)?
2024-03-30,Love the review.  Was looking at them because refurbished are $159 at the moment but after the first generation I lost. Two dies not seem like an upgrade
2023-03-31,I don't know about y'all but... I bought mine like everybody else for $300 bucks. And I am very satisfied with my purchase. I sued to have the Bose sport earbuds witch were a lot louder. But with the noise cancelation it equals out. These are better than some of the other earbuds out.
