date,text
2024-03-30,"The VR crowd would love more VR content. I'd love some content helping me determine my next GPU update, especially to match up to headsets using the XR2 gen 2 chips and AV1 when they start coming out later this year. I'm considering AMD seriously, but I've heard so much how AMD sucks at VR. It would be great to hear your perspective on how the modern GPU's compare at streaming PCVR wireless to headsets."
2024-03-30,"Its so hard to explain how good VR is compared to flatscreen gaming to people who didn't put on a headset for an extended time yet. Its is the future of PC gaming for sure.
Id say flatscreen gaming experience is like 30% compared to VR. 
Never ever did i get so imersed in a game where the hair on my neck would stand up. But in VR my body physicaly responds to stuff hapening in the game. Its so weird."
2024-03-30,"Can't fault my Reverb G2 for now with a rtx3090. I only use it for sim racing and flight sim and I love it. I did gat a replacement face cover for increased FOV, and I use cable management pulleys, but it's good enough for what my hardware can deliver. For next gen VR it's going to be 50/60 series cards before we see massive improvements that are worth me paying for."
2024-03-30,Love the addition of vr content on the channel
2024-03-30,I was looking at this before but after everything you've said I'm so glad I went with the Pico 4 instead for like 1/3 of the price. Could literally get that and a 4070 for the price of an XR so the XR would need to have some pretty insane performance to justify the price.
2024-03-30,"""1000$ for VR is expensive"" meanwhile a phone can cost just as much if not more and everyone still buys them (some people even buy a new one every year)"
2024-03-30,Look into the bigscreen headset once it releases if your priority is lightweightedness. That thing is tiny (and far out of my budget :cry:)
2024-03-30,The adjustment for the lenses is a huge selling point!
2024-03-30,"I just got into VR with the PlayStation VR2 and loving it righr now. No motion sickness at all. 


Been a great experience"
2024-03-30,"VR content on your channel! Nice, thanks for venturing into the Immersive realm for a bit!"
2024-03-30,To me VR is the most incredible thing in years and years. It's subjective but the feeling of immersion you can get is second to none and when the experience is good there is nothing quite like it. Not only for racing sims (I could never play a racing game without VR again after seeing how amazing it is inside a headset) but for everything else too.
2024-03-30,So happy Corsair is getting rid of all the cables. I’ve been holding out on switching my fans hoping Corsair would change there design in the future and they have.
2024-03-30,"Interested to see your reaction to how the XR performs. Not heard good things from the few VR officianados who have bought them.

Please Please do a video where Phil tries to use these for VR for a week or two and gives a full review. We want to know what it is like to use as a daily driver, does it play nice with Steam VR, is the tracking and latency good etc."
2024-03-30,That dial for each eye is awesome.
2024-03-30,"The problem with this diopter adjustment is that if you look at glasses prescriptions, they are written at a quarter diopter accuracy. So if I am 3.5 in one eye and 4.5 in the other eye, no amount of diopter adjustment is going to make it clear. I'm still going to have to wear my glasses."
2024-03-30,"I was super disappointed when I first got it, but I've really warmed up to it after adjusting to it. I use it over my SteamVR headsets now. It's certainly a waste of money if you have access to a quest pro, but if it were half the price (Which is how much I got mine for), I would say it would reasonably hold up against other options. Better than a Quest 2 in my opinion if you're doing tethered PCVR. Wi-Fi streaming has a terrible latency when you turn your head fast that really needs to be fixed, but that's about the only part that's worse than Quest 2. If you have access to the Pico 4 where you live (I don't) then that's certainly the better option, superior in every category including price."
2024-03-30,I absolutely love my Vive XRE for Racing and Flying Sims. Glasses mode with power injection is so comfortable for me.
2024-03-30,"I have an Index, seems they are only now catching up to the index. Can't wait to see what valve is cooking up."
2024-03-30,i always enjoy the Workplace Banter. the genuine laughs are nice to see.
2024-03-30,"I have a Quest 2 for, mainly, iRacing. I use it ‘virtually’ () every day. It is awesome. I love it so much. I considered triple screens, but the immersion from VR is unparalleled, imo. I never suffer with motion sickness, thankfully, so that’s probably a major contributing factor. If you are considering VR and can afford it, then I can’t recommend it enough. Just wish the choice was greater and a little less expensive. The chances of prices reducing in this climate is, quite frankly, wishful thinking… such a shame. As a kid playing Jet Set Willy, or Manic Miner on a ZX Spectrum in the early 80’s, or defender on my mates 2600, I could only dream of this technology. As a 54 year old geek, I absolutely love it! 
In other words, I like VR…"
2024-03-30,"How dare you put these on and not say ""The power of the Sun in palm of my hands."""
2024-03-30,"love it when you guys cover VR, especially sim racing VR as imo its the only true next gen gaming experience out there, the immersion you get from the wheel force feedback combined with the stereoscopic 3D & headtracking is second to none & thats just entry level, im not even a car guy but the second i tried it i was hooked"
2024-03-30,"I Just realized that I apreciate you and your presence so much that I even watch Videos Im not that interested in.
Thanks for all the years of great content."
2024-03-30,Phil's laugh is always a golden moment. Such a full-hearted laugh
2024-03-30,Phil's 0 to 100 laugh in the background always gets me rolling
2024-03-30,"Personally, I'm excited for the Bigscreen Beyond headset. If small form factor is what you are looking for, well the Beyond certainly deliver on that front. Specs-wise they are also top notch, just have to wait and see how the launch goes."
2024-03-30,It's crazy that Jay regrets buying this product even though he hasn't really used it. The comfort must be horrendous for someone to regret their purchase without even turning it on.
2024-03-30,"I got a PICO4 and I really like it! So much I'll probably never buy this overpriced Vive trash again. You may want to try it too, if you don't have one yet. Didn't expect much from the PICO due to the rather low price tag but boy was I wrong. No stupid ripple lenses, stable wirless connection without additional ""antlers"" or 3rd party stuff, nearly 100% sweet spot, good FoV, can install any APK on it, works without lighthouses, has two controllers  not far behind the great Index controller, works with and without glasses, can just pop on custom made lenses and I can go on... great product and even better with some upgrades like better face panel and extra akkus. And I'm saying all this after having owned quite some VR goggles and having spend a few thousand dollars for these over the years. The PICO4 has still some issues but for me it's a far leap in the right direction and the first time I like being in VR for hours..."
2024-03-30,"I'm waiting for the day when VR will be like in ""Ready player one"" movie.....only then we can immersive ourselves, till then i go fishing on sea....."
2024-03-30,"The built in correction lenses are always spherical (myopic/hyperopic correction). If you got more than +/-6.0 dpt, you‘d have to wear glasses and same in case of astigmatism which needs cylindrical lenses for correction. This is a general problem for all optics (e.g. rifle scopes, binoculars,..). Yeah, this is sad, but for a large demographic group, this still isn‘t satisfyingly useable… btw, as I saw, the ring goes from 0-6, but it doesn‘t say if + or -? So it is only for short OR farsighted people, not both (in more sophisticated optics you get +6…0…-6 for example.) This is even worse then….let alone the very poor ergonomics of the frame…."
2024-03-30,Really well constructed video. My attention span was satisfied
2024-03-30,"We love VR, don't we folks?"
2024-03-30,"interestingly, FPV headsets for flying drones/RC planes/etc have had diopter control for a little bit now. i’m surprised it took VR manufacturers this long to do it"
2024-03-30,Can you review the Pimax headsets? Would make for a great video
2024-03-30,I like the welding goggle look quite frankly
2024-03-30,Honestly for me this is the first VR headset that I am truly interested in. I need to wear glasses be able to see so having the adjustment has me very intrigued I cannot wait for the review.
2024-03-30,"That dial for prescription lenses should be an industry standard. Paying extra for VR Wave lenses for my Quest 2 shouldn't be necessary. It doesn't account for all the factors, but its so much better than no options at all."
2024-03-30,"I’m no fan of the Vive headset, but Christ what a pointless video… what about the using the thing?"
2024-03-30,YAY! finally a youtuber thats known to not bullshit it's viewers doing VR set reviews!
2024-03-30,"The flexible rings are there to absorb impact. It's saved my g2 controllers many times. Full force hits against walls, metal and glass. I have scars and the controllers survived"
2024-03-30,"big plus is the eyesight changing ability, as someone with -7.5 glasses, its pretty much impossible to get a proper VR-headset without cramming my glasses inside"
2024-03-30,"My eyes suffer several conditions that can be summarized as ""Without my glasses,  I don't see 3 people on a donkey"""
2024-03-30,12:55 thats actually exactly how it went
2024-03-30,"Forget fire, forget the wheel. VR is the greatest gift human kind has ever given itself"
2024-03-30,"VR in my options needs to focus on much wider FOV technology that can be put into a compact headset. Make it affordable, high res and totally wireless then you have my attention. Wishful thinking I know."
2024-03-30,"6:43 jay as a bug nahhhhhh , jay with steampunk welding googles yessssss"
2024-03-30,"cool to see a big youtuber covering vr, i hope the review will be solid. 
already liked the foot notes that it does not has a displayport connection, because that's something people like to know^^"
2024-03-30,"goes into angry Jeff Bridges mode...""TONY STARK BUILT THIS IN A CAVE!!!!!!!"""
2024-03-30,"6:44 It looks like Jay's eyes are looking at two different things at each side, lmao!"
2024-03-30,"You can't say that one justs uses VR for ""racing sims"" without saying that racings sims in VR is almost life changing.... it is."
2024-03-30,"As someone who is wearing prescription eyeglasses, the feature of having an adjustable lens is great. All VR, especially the expensive ones, should have it."
2024-03-30,"If you want a VR headset that is tiny, built for comfort, custom scanned faceplate, light and hi resolution.  Check out the Bigscreen Beyond headset."
2024-03-30,"I read, ""I feel like I got ripped off ."" I saw the pic and laughed, first thing that came to mind was, and you look like you got ripped off. That was too funny lol! Had to watch the video after that lol."
2024-03-30,It's progress... sometimes one step forward and two steps back. Thanks for the analysis
2024-03-30,thank you for sizing it. cant wait for Phil's review
2024-03-30,"If you're looking for the smallest headset possible, the bigscreen beyond is the smallest currently available for order. Isn't a standalone though."
2024-03-30,"That top strap seems it would dig into the top of your head after a while, you're gonna feel that to the point it might start hurting seeing how much tension is on it. Truly an afterthought, not well thought through..."
2024-03-30,"meanwhile, I paid almost half that in Canadian funds for the Rift S, and while the refresh rate is at the minimum for VR, I find it fine. Works just as well as the HTC Vive I tried at a VR Cafe."
2024-03-30,Was never a fan of Jay but its still dope to see him doing what he loves and the establishment he created!
2024-03-30,"Face tracking, eye tracking and full body tracking on Vive XR Elite. Love it."
2024-03-30,"In past I trained on use of full face respirators and you could not use your eye glass with them as ""You need full seal""  So the respirator had some think akin to rubber O ring that you used to add a set of persecution lenses into which was on inside. The rubber ring would hold the lenses in place so all VR kit need is some thing like this and not that costly add to headset. Then all you then need to get is set of persecution lenses that are sized to fit."
2024-03-30,"8:34, looks like they snagged an idea from the orginal jurassic park."
2024-03-30,"As a gamer, I have never wanted VR, because I want to have full sensory connection with my real-world surroundings while I am playing a game."
2024-03-30,"lel dat phil wearing da housing make him insta like minions
good humour there, thumbs up man!"
2024-03-30,The fact it's not 100% hand tracking w no controllers in 2023 is crazy.
2024-03-30,"oooo nice
if those adjusters can also correct for astigmatism, that's a winner for me"
2024-03-30,I could barely afford a Quest 2. Loving it so far. F1 22 in VR is worth it
2024-03-30,I'm sticking with my Rift S until it dies entirely. Steam VR beta builds and Oculus beta updates have stabilized my VR experience for Assetto Corsa. I've also made sure that Steam is the default OpenXR software solution.
2024-03-30,"Have to agree with Jay that the top strap seems like an afterthought. Almost looks like something you'd find on a sleeping mask, especially when compared to the rest of the device."
2024-03-30,"to be fair, i remember spending 1200$ for the full settup for the first Oculus. buying extra sensors, buying the controllers, etc."
2024-03-30,"""How is anyone supposed to manage these cables?"" While you wait for Corsair to reveal what's coming, there's always LTT cable ties! :evil:
I always wondered how cool it would be if the world turned into TWD and I could kill zombies at my workplace, I guess Augmented Reality is the next best thing... when it costs less than an arm and a leg, so next decade maybe... but I completey agree with Jay, AG glasses in the form of normal glasses is definitely what I expect them to achieve someday."
2024-03-30,Possibly one of the best thumbnails on YouTube.
2024-03-30,"Why do these guys never design it to be a functional proven design. Ww2 pilot goggles, vintage motorcycle goggles, dive gear, snowboarding goggles. JayzR&D."
2024-03-30,"13:49 ""You look like a stupid scuba diver."""
2024-03-30,"I'm surprised that these companies haven't come up with a vest to wear to cut down on the weight of the headset. You could easily wear a 1lb battery on a vest and feel next to nothing. Better wireless connectivity, no need to have the issue of the wires to the PC getting in the way, etc."
2024-03-30,"And I thought buying a Quest VR headset used for $100 was a lot of money 
I love Elite Dangerous, Flight Simulator and racing games in VR."
2024-03-30,The video thumbnail made me think of those old 1950s pulp sci-fi movies.  Mad scientist or naive army goober with bug-eye goggles.
2024-03-30,"We need to have some new triple AAA games done in VR like Fallout, Tome Raider, Oblivion, Sniper Elite, Etc..."
2024-03-30,Pico 4 with an aftermarket leather face gasket is the best experience.
2024-03-30,"There are ""VR"" glasses that look like glasses, the issue with them is they are designed to be ""AR"" first and the VR sub par. the Nreal Air is an example."
2024-03-30,"BigscreenVR will be gamechanger.

Pimax crystall too seems very interesting"
2024-03-30,"While it's not perfect, I still like my Valve Index.  I have a custom face gasket for comfort.  I have custom lenses which match my prescription, so I don't have to use glasses.  And it also runs on Linux, which is my chosen main OS."
2024-03-30,The light gaurd when phil puts it on he looks like a minion
2024-03-30,"I have my eyes on bigscreen vr atm. ive not gotten my hands on it or tried it yet, but i belive it might be the vr to go for atm. i have been testing most of whats out there, so i ""think"" of the experience i have, that its worth getting. There is maby an small problem with it. its a personal vr, that you cant share with others. due its custom made for you only. by that its by face and your eye sight. but from what i see and read, it might be the best you can get for your self, and only your self. the hard part for me, is that i also like to share my experience in vr with others, so they can see and test my stuff."
2024-03-30,"At costco, my wife got me a $399 quest 2 with a carrying case and 2 controllers. 
I wouldn't buy $999 b.s. 
No base stations. Just a headset.
I play HL2VR and Re8 VR (mods). Did re4 o.g. vr and I will say, Quest 2 is fine. No issues. I play for hours on end, so I usually have a battery pack hooked up in my pocket. I am usually using SteamVR. I beat Compound, which was very fun. Fallout 4VR was great too, with mods and everything. Yeah, that's all I needed. No big expensive stuff. High price tags don't necessarily mean quality  (cough nvidia). They just mean it is expensive."
2024-03-30,"I do enjoy VR content, because I use VR. I play IL2 and is graphic heavy.    thanks Jay."
2024-03-30,"XR is the all encompassing term for VR, MR and AR. VR + AR as you described is called ""Mixed Reality"" or MR."
2024-03-30,"get the camera setup for both eyes, do a split screen, then tell us to look at the screen with crossed eyes."
2024-03-30,"Jay, you need to get ahold of someone at bigscreen, the new bigscreen VR allows prescription lenses and its way smaller and lighter, and while its only tethered, it should be perfect for your use case as a PC racer, as that is my main use for VR as well... keep the VR stuff coming, really enjoying it!"
2024-03-30,"Have you considered preording a Bigscreen Beyond? It's a SteamVR lighthouse-tracked headset, so you would need base stations + controllers (so price will be a bit higher), but it looks like it's a way more comfortable option over the XR Elite."
2024-03-30,"Reminds me of the phone holder ones we would get in at Dollar Tree for Christmas, looks just as cheap to."
2024-03-30,"If you're looking for a very small vr headset, keep an eye out for the Bigscreen Beyond."
2024-03-30,"From what I've seen most modern headsets can adjust +/-6 for people with glasses...however trying at least what the Index has, it isn't enough for someone who's well enough beyond that(8). If memory serves you trade near or distant focus."
2024-03-30,"In regards to wearing a VR Headset with Glasses I know Phills pain as I'm in the same boat. One Headset that worked really well for me and that I bought because of that is the HP Reverb G2 and I'm using a VR-Cover Facegasked on it instead of the original one. It fits basically perfectly even with my Glasses on, it's not putting any pressure on my Glasses Frame and I can easily play for hours with that Headset without any issues."
2024-03-30,Big Screen's Beyond is what I've ben looking into.
2024-03-30,I am still playing with my Valve Index every 2 days since it released. God that was a good purrchase.
2024-03-30,"Tech manufacturers are constantly evolving and re-defining the phrase ""Taking the piss"""
2024-03-30,"I sim raced VR only for 4 years & was a total VR only fan-boy (HTC Vive Pro 2018 which is awesome & I recommend 100%). I switched to 32"" curved triples a few months ago & I've never once felt like I missed it. The 'immersion' that is such a big deal is 99%  just as real in triples once you're driving but you can be in the rig for 6 hours instead of 2 hours. Same sort of spend & I guess it's nice to have the option but it'll be a long time before I go back to VR."
2024-03-30,"Comfort sure is important, even the little things becomes major as you spend hours using your VR headset.
I wish my PS VR2 would also work with PC."
2024-03-30,"Shame there isnt any PC PSVR2 drivers that work properly (yet) - its really comfy, half the price and the haptics - boy, they're amazing. Good pass-through too."
2024-03-30,big screens headset is only a grand but it's customized to one person. OLED screens and super light weight but you need your own peripherals. they also can make prescription lenses.
2024-03-30,"Please pre order the big screen one 
I spent countless hours on quest 2 and I think big screen would get it right for many aspects such as weight, comfort, screen, etc. 
the main cons is that it needs to be tethered , but it also mean battery is a non issue and you can upgrade your PC for better performance of VR instead of relying on mobile chip"
2024-03-30,"Everybody has a volume slider for their laughs and Phil's permanently stuck at 100.



Don't fix it."
2024-03-30,"It would actually be great to have small VR Tests for GPUs from you too, as there are so little of them it feels like."
2024-03-30,That megaman figure is keeping me here listening
2024-03-30,"""You look like a stoopid scuba diver"""
2024-03-30,Quest 2 playing onward with vr riffle stock
2024-03-30,"IMHO,
VR is great, but it shines in sit down sims (Flight and Racing Sims).
I have a Portable Oculus, and the games that have you walking around, you still feel kind of disconnected.

The only thing VR Needs to do is:
Pixel Density, and SubPixel Density, as well as Lens Distortions (God Rays, Blurring etc), and Comfort (Cable management, Cooling, padding etc).

Screendoor effect on most of the older and cheaper HMDs is a immersion killer."
2024-03-30,"Suggestion in terms of wearing glasses for VR.
I HIGHLY recommend getting insert prescription lenses for his headset from someone like VROptician or US ecounterpart.
It has been a game changer in terms of comfort for me plus the added bonus of no risk of scratching the lenses wearing glasses inside of the headset"
2024-03-30,"""You look like a stupid scuba diver"" LOOLLLLLL omg xD
i lost myself & busted out laughing when i heard Jay say that  so glad i hadent taken the bite out of my Sub because i woulda spit it out laughing"
2024-03-30,As a UK user of VR I run a   Vive pro2 (not that many out there) with a 4090.. I use it for MSFS  what I want to see is a Retailer a comparison between all the different Makes and Models   with the Flight sims fidelity and smoothness are king but its a wing and a prayer when you change your headset
2024-03-30,"I don't like the lense diopter asjustment personally as it doesn't allow for astigmatism. If Phil needs glasses and your sharing, get prescription lens inserts with a magnetic attachment so they can be removed and inserted easily. They will cost a little but it's so much better than any other option."
2024-03-30,"Want Jay to try on Valve Index and its controllers as a comparison (yes its not a standalone)
and for smallest amount of light bleeding = Bigscreen Beyond headset"
2024-03-30,"After spending $780 on a Vive Cosmos, I am vary wary of all thier products, thank you for this candid feedback."
2024-03-30,"VR is still in a infant stage for consumers. I feel like the Computer Industry thinks ""You don't deserve that much power."""
2024-03-30,"It should be illegal to make something more expensive but more flimsy.

I know resources are low at the moment, but there's no excuse for the amount of money just to have it during times when people could REALLY escape AND have it break easier than cheaper Sets."
2024-03-30,"""You look like a stoopid scuba diver"" Phil's face and laugh"
2024-03-30,Only problem with the prescription adjustments is when you have positive diopters instead of negative ones
2024-03-30,It's 2023.  VR should be like wearing cheap sunglasses.  You can throw them away and get a new pair at the gas station for a few bucks.  And they work perfectly.  VR and AR.
2024-03-30,"I've owned a Rift and a Quest 2. I don't feel like the technology has matured enough to bother making a third purchase for now, especially when the prices are going in the complete opposite direction to what they need to be to encourage consumer interest and market development."
2024-03-30,"To be fair, one of the reasons why the quest pro is 999 instead of the 1500 launch price is because of the xr elite announcement"
2024-03-30,Diopter adjustments is a game changer ha ha. I’ll definitely catch your review/Phils review.
2024-03-30,"There is no AR apps, no business app, no Quest pro games, no nothing for that expensive price tag and you still need to buy an expensive PC to play any AAA VR games. Go PS5 + PSVR 2. For less than $1000, you get more advanced VR technology than Quest pro + gaming PC."
2024-03-30,"The prescription correction dials might finally win me over. I wear some pretty thick glasses and no headset I've tried so far is particularly pleasant to use. All the boxes are checked here, now I just need to see the price come down."
2024-03-30,"HEY! Don't call Phill a stupid scuba diver, he does not practice scubadiving...9"
2024-03-30,"I have heard good things about the Pico headsets having great visuals and weight distribution. I have no clue why they just don't sell in north america. Either way rumor has it that the Quest3 will be announced this year, but with Zuck's move away from VR to the ""new hotness"" that is AI... who knows"
2024-03-30,"The battery shouldn't use an external cable, it should be done trough the backeting."
2024-03-30,Phil looks like one of the minions with that face gasket on! :)
2024-03-30,"If he gives up that easy on cake management,  please don't let him back in a computer case.  That was nothing mess wise."
2024-03-30,I was in the moment that you mentioned adjustment for prescription lenses....then right back out when I saw the max setting on the dial is 6.
2024-03-30,"0 to 6 with the prescription
Good thing I'm rocking a solid - 7.5"
2024-03-30,"I know you feel about capturing a VR game footage. I create VR app for client and let me tell you it's a pain when the client don't have their own headset and just proof thing via a video recording. They'll be like ""ThIs SiGn Is So SmAlL i CaN't SeE iT. WhY iS tHiS pAsS QA"", and I'll be like... dude... that sign literally almost cover my field of view in VR. I always tell them you got to proof things based on what you see in headset and rarely they listen lol. Not that they don't have the option to come into the office and use our headset."
2024-03-30,"deep down VR content is mostly adult content, gaming is still in primitive stages"
2024-03-30,Cant wait for the bigscreen beyond headset
2024-03-30,"As a PC lover, PS5 VR is really just stepping up above."
2024-03-30,"The fact that they now allow you to see your current environment to avoid hitting stuff is great, i think this might become a training tool for sports like tennis someday. (High level tennis...) People who might need to play points but hav enobody to play points against at the moment. though they would have to weigh the controller down more to simulate a racquet better."
2024-03-30,The HP Reverb G2 is still the most comfortable headset I have ever worn.
2024-03-30,"For racing and flight sims I love my Reverb G2. 3100x3100 (approx) res per eye.

Only downside is LCD and not OLED so blacks can be a bit bright for some."
2024-03-30,"If you want small and comfortable the bigscreen beyond is the best the moment. It’s only 160 grams, has a custom molded facial interface, and is the size of iphone."
2024-03-30,"I'm interested in picking up VR for sim racing, however, they have become so expensive at this point, it doesn't seem like it's worth it. I bought a PSVR for my PS4 Pro, and I loved it, but at $200-250, it was easy to love. If VR is ever going to become more viable or mainstream, it needs to be cheaper, more accessable. It's difficult to sell VR to someone that has never tried it, but when the cost is $200-300, people become more willing to try."
2024-03-30,"That last thing I want with VR is wireless. Wireless means batteries. I hate batteries. They don't last long enough, they take too long to charge, and/or the batteries wear out and the company wants you to buy a new $1000 product because the $30 battery, that they purposefully installed so as to be non user replaceable, wore out."
2024-03-30,"I still have my original VIVE. 6yrs or more since i got it. Still works great. Im looking to invest on another HTC Vive, also looking at the Valve index."
2024-03-30,i wait til the tech is far enough so that VR is implemented into lenses you can wear on your eyeball
2024-03-30,iv been waiting since you teased the first time of the new corsair thing coming as someone who has loads of corsair
2024-03-30,Wouldn't it be easier to add a setting in the software to add a prescription & alter the focus/phase. Than compensate room for glasses ️
2024-03-30,"It´s weird that nobody has made a VR headset for PCs which can be used for browsing/videos .. but using the PC only. Sort of a VR monitor, there are no in betweens, either you have to buy one you use for gaming or one of these cheap smartphone ones. Sort of a VR headset you use while sitting down watching movies."
2024-03-30,Ps5 & PSVR2 = best gaming experience I’ve ever had.
2024-03-30,I just upgraded from the HTC vive to the valve Index 2 weeks ago. this was one of my options i was thinking of grabing. but so many people still say the index is still so good for its price. and it is good
2024-03-30,Thats not a top strap is meant to go between the bits which sit on top of your ears when you've removed the rear battery part
2024-03-30,Unboxing: open box. Confirm it contains product. Remove product. Throw away box. What's the attraction?
2024-03-30,At least a big channel which has a certain knowledge of VR.
2024-03-30,"As someone who only does combat flight sims with VR (original Rift) like DCS, I’m waiting on better resolution and refresh rate along with more wide VR headsets like PiMax. 
For analogue aircraft, like the F-14, it’s hard to read the analogue gauges. 
The wide angle lense would also be closer to real life field of view and would allow me to see what’s behind me w/o breaking my neck. Right now, it’s like looking through a ski mask with blinders on both sides.

Also, some of these head sets really need active cooling. Fogging as another issue along with dealing with the inevitable sweat resulting from the headset’s heat.
Right now, TrackIR is still what I prefer using in most cases."
2024-03-30,"IF you're doing VR content, check out the Bigscreen VR. Sounds like exactly what you're looking for."
2024-03-30,As someone who works in it and deals with vr Valve index all the way haha
