date,text
2025-02-25,A good case study is my 13 year old daughter who is running an iPhone 12 and she got excited that there could be a low cost upgrade available for her (via me of course) and at £599 it was a possible- but when she saw it had one camera she was out. That’s a 13 year old who wouldn’t have even been the one paying for it- and she’s happy to stick with an iPhone 12 ️
2025-03-06,Yooo that intro is killer  amazing production mate
2025-02-25,Love the intro by the way
2025-02-25,What an honest review.  Fantastic intro.
2025-02-25,"""The only thing wrong with this phone is its price"". Thank you! This was exactly my opinion. Up to this day I am using my iPhone SE 2020 and I was considering the new 16e.. but I was hoping for 500$. Unfortunately 600$ for THIS phone is simply too much. I waited 5 years. I can still wait a couple of months more for black friday and get the iPhone 16. The iPhone 17 will be out already and in combination with black friday I should be able to get it for 600 somewhere.

I really don't know who gave this a green light but I think this person should get fired."
2025-03-06,.... Did you put a mustache... On top of your mustache?
2025-02-25,Loved your new sketch
2025-02-25,Best Intro
2025-03-06,"One of the best videos he's ever made ️ The skit, the shot of it blowing up, and obviously the commentary and the pay-off at the end... beautiful."
2025-03-13,Intro.
2025-02-25,The intro? Genius
2025-02-25,The intro was amazing
2025-02-25,that intro alone deserves an oscar LMAOOOOOOOOO
2025-03-06,Intro was insane
2025-02-25,Do more skits please
2025-02-25,Apple being Apple ‍️
2025-02-25,GOAT intro
2025-03-06,1st MKBHD video that threw me off my couch and I'm laughing on the floor!!!!!!!!!! What a Video!
2025-02-25,0:24 We got Lupin MKBHD in the house
2025-02-25,2:00 300 dollars for 512 GB is insane
2025-02-25,1:46 best skit ever
2025-03-06,"Intro is spot on. Not small or cheap, no audience, & unique casing w/A18 adds cost. They could’ve made another mini wo action button & the A17. If u can’t get the person an ugly sibling won’t do"
2025-02-25,I've been waiting for you review of this. Love your casting at the beginning!
2025-02-25,1:33 He is apple's favourite kinda customer
11  ago,Thank you for this video.  It really helped me make a decision for my son.
2025-02-25,that intro was lit
2025-02-25,Love the skit as the intro
2025-03-06,Part of what makes the SE so great though was the thumb print sensor!  It’s great that by the time I pull out my phone from my pocket it is already open
2025-03-13,That intro was fire my guy
2025-02-25,I appreciate an honest review. Thank you.
2025-02-25,Verry good introduction right there! Bravo ️
2025-02-25,Legendary intro. Love it
2025-03-13,Tim Cook brain works in reverse!
2025-02-25,1:25 the head nod
2025-02-25,The intro has absolutly goated
2025-02-25,love the intro skit
2025-03-06,Summed up the whole phone. In the intro.
2025-02-25,Loved the intro play! Amazing!!
2025-02-25,"I wish we could get more of these intro skits man, you just gotta love how MKB has kept us entertained from just when he was a 1 man band to know having an entire ensemble of geeks & tech enthusiasts"
2025-02-25,loved the intro
2025-03-13,"As soon as I was considering getting this phone (I own a pixel 5), immediately looked for your video on it. Great intro, love your vids, keep it up!"
2025-02-25,the intro is  phenomenal
2025-02-25,Seamless ads are the new standard of in video ads
2025-03-06,"8:22 ""Please be kind and take one. Thank you"""
2025-03-13,"I used to use 11 before and now I bought the 16e, it’s been 2-3 days and I don’t feel anything wrong."
2025-02-25,iPhone 16expired before it's even released
2025-02-25,The nodding at the end of the skit had howling
2025-02-25,Dawg 🫶 love the intro
2025-03-06,That beginning was the best thing I’ve seen bro
2025-02-25,iPhone 16e is like the (really weird) middle child.
2025-02-25,the intro “Who are you” . Can’t wait for the next vid.
2025-02-25,That Intro
2025-03-06,"Old iPhones had black, gold, and white for the main line, while the budget series featured bright shades. Now that the main line includes colors, they’ve switched to just black and white for the budget models."
2025-02-25,60 Hz in 2025 is nuts
2025-02-25,1 camera in 5021 is wild!
2025-02-25,The intro skit shock me how MKBHD use that music lol
2025-03-06,The best intro I've seen in a long time!  !
2025-02-25,The intro was super fun
2025-02-25,Best intro
2025-02-25,The camera on it is the same size as iPhone XR from 2018. Flat photos got a come back.
2025-03-13,"It’s for people who want the newest number, see how it’s cheaper than the 16 but has a similar name, so they buy it to say they have the newest iPhone, even if it’s worse and oddly specific in its feature set. They wouldn’t know and they wouldn’t care."
2025-02-25,"I like how Marques has a mustache but he got a fake mustache ""to differentiate the character from himself"" for the intro.
lol unrecognizable"
2025-02-25,Damn the intro was fun and dope. We need more of this.
2025-03-06,BEST 1:36 skit EVER MKBHD! NEED MORE OF THESE ASAP!
2025-03-13,The mustache is wild
2025-03-06,1:43 Apple missed the mark $599 is not a budget phone.
2025-02-25,1:34 exactly my though
2025-02-25,Thanks Marques. Definitely going for a 15 pro instead
2025-03-13,For enterprise situations we're kind of in a pickle here. The iPhone 13 replaced the SE and now 13 is not available anymore so the only option is 14 or 16e and 16e since its newer results in longer support for a symbolic price difference. So the only real option is the 16e which increases the base-line purchase price for cheapest iphone by 20-25%. When you're buying hundereds of phones on a yearly basis this sucks. The result of this is to approve less iphones in business and look harder at android options and not consider user preferences. The Samsung A55 is killing it in terms of value.
2025-03-06,I keep looking at the play till 'who are you' in loop... one of the finest pun ever made... @mkbhd - you keep upping the ante every-time... just loved the whole script.
2025-03-13,"""Who are you...."" Hi! I am Sammy. Unlike most people here on YT who care about Apple (seemingly) I actually PREFER the notch over dynamic island. I like the fact that it has one camera, it makes it look cleaner. That and no magsafe by default prevents feature overload. I don't like too many features to my Phone. I just want it to have a decent camera and good processor and now AI. I currently am on a 13 mini but plan on asking my parents for 16e this christmas. I would think of it less of a 16 downgraded or expensive SE but rather an upgraded version of the mini phones that aren't actually mini. (Small phones make my hands hurt a bit. It's very cramped. And I have small hands.)

Benefiets of 16e over something like say iPhone 13 mini:
* Better camera
* Better processor/gpu
* First Apple Cellular Modem
* Better, bigger screen
* Better battery life
* Apple Intelligence (Privacy-respecting AI.)
* USB-C (Thanks, EU!)
* Action Button
* E-Sim Only (secure!)
* Free sattelite service for 2 years.
* Costs about as much the 13 mini did at launch but it's WAY better now
* Newer updates in the long run because the phone is newer."
2025-03-06,60hz display for a 599 phone should be punishable by imprisonment
2025-02-25,"More skits, this was funny"
2025-02-25,Love the intro. Point well made.
2025-03-06,"It's me! I am switching from a very old android phone and i think it should be apple because I'm hopeful that Apple AI will be able to run locally.
The only important things for me are
1. AI performance (+1 generational performance)
2. Battery life
3. Length of service updates (+1 year expected)

I don't care at all about the quality of the screen nor the cameras. And i would prefer the phone to be as small as possible"
2025-02-25,Super hilarious introduction
2025-03-06,"The 15pro is still ~1000 USD in the Philippines.

The 16e and the base 14 are both at ~600 USD here so 16e is the better choice. I think they're trying to penetrate the Asian market where mid-range, pay-in-full phones are king"
2025-03-06,Thanks for the refurbished 15pro suggestion!
2025-03-13,Bro!! The mustache works!!!!
2025-03-06,Never commented to this channel but that opening
2025-02-25,That intro sketch was hilarious!
2025-03-06,That oranger iMac looks fire in that set up.
2025-03-06,07:18 has to be the highlight of this video
2025-02-25,3:19 “feel good inc” iconic🫶
2025-02-25,"Thanks I just did purchase the iphone 15 pro refurb, it arrives tomorrow!  Thanks"
2025-03-06,1:29 The head bob sent me  he jamming to the music in his head
2025-03-06,I haven’t even finished the video but I think the first minute told me everything I need to know
2025-02-25,That throw at 7:18
2025-02-25,Basically: If the price was $499 it would actually be amazing for the value
2025-02-25,That intro was
2025-03-06,Props to the intro! That was good!
2025-02-25,Tuff intro Marques
2025-02-25,That intro loved it!! more please!
2025-02-25,I love this intro!!
10  ago,"The intro is hilarious, I can't stop watching it  I hate high refresh rate"
2025-02-25,"That intro explained the whole videoo

Damn!"
2025-02-25,Oh damn that intro was awesome
2025-03-06,I enjoyed the sketch at the beginning
2025-03-06,Best intro yet
2025-03-06,"Damn that’s the one of the best intro ever, short yet clear and summarize everything you need to know. 
Been an Apple fan since the iPod nano day, never thought someday I could be so disgusted with this company I used to love. Tim Cook may be one the greatest business manager ever, but he also killed the soul of the old Apple. It’s really becoming just a money printing machine for the investors now, everything is only with profit in mind, not the customers, not the users, zero risk and no vision. What a shame."
2025-03-06,Your best video in recent times.
2025-02-25,7:19 The fact he just chucks the phone away
2025-03-06,Greatest intro by MKBHD of all time
2025-03-06,"The graphics and music at the beginning were amazing, I loved that e in the lens"
2025-02-25,Absolute cinematic
2025-03-06,"The intro skit man, absolute cinema"
2025-03-06,Hey siri tell me a joke - IPHONE 16E
2025-02-25,We going Anti Budget  with this one. ️️
2025-02-25,"6:45 Yes, buy a premium 100$ case with magnets for your 600$ ""budget"" phone"
2025-03-06,"I love the short skit at the beginning, please give me more."
2025-03-06,"7:19 This os why he's #1 
Even his ads are clean and subtle"
2025-02-25,Golden intro
2025-02-25,opening scene is great
2025-02-25,Marques' acting style is spot on!
2025-03-13,No sound in video
2025-02-25,"1:23 ""I hate high refresh rate."""
2025-02-25,Bring more of Uncle Sam! Loved the skit
2025-02-25,Loved the skit
2025-03-06,Love the intro/ outro
2025-03-06,1:28 that nod is legendary
2025-02-25,Opening introduction is amazing
2025-02-25,"MORE SKITS PLEASE 
We know you enjoyed making it and you never know man tom you might get casted in some movie?"
2025-03-06,"Hahahaah, best intro ever..."
2025-03-06,"Intro was spot on ! 2,3M views in just 12 hours and without buying views with Fruity Views woww that's impressive !"
2025-02-25,"9:17 wow. I was almost sold on getting this phone until you mentioned no precision finding, I really enjoy that"
2025-02-25,skit was great! MOAR SKITS
2025-03-13,"16e comes for c1 chip mass testing. free testing and gain money, Apple is genius."
2025-02-25,What a intro Brother
2025-02-25,Great skit at the start! It’s great seeing you act in front of the camera hahah!
2025-02-25,I loved the skit
2025-03-13,Yooo. I feel like you’d be hilarious in a comedy. Lmao
2025-02-25,I love this introooo
2025-02-25,YOOOOOOOOO that ad in the middle of the vid was smooth i like that
2025-02-25,I need mini back
9  ago,"Actually the intro is totally me. I just want an iPhone which fits in one hand and in my front pocket, good camera, good battery, not laggy. That’s all I ask. I’m sticking to my 13 mini now"
2025-02-25,Love the ‘stache
2025-02-25,"1:35 Yooooo they Severed Marques toooo!!!!! ""Who are you?"""
2025-03-06,No one of you understands that this Phone was created for one simple purpose: the Perfect affordable company mobile phone
2025-03-06,Loved the intro  great review as always!!
2025-02-25,"i love the build of this video, change from ""simple"" product presentation."
2025-02-25,Love the iPhone SE. I hope they come back
2025-02-25,a 9pm embargo is crazy work
2025-03-06,Love the Intro.
2025-02-25,I love the first part!!!!!!!!!!!!!!!!!
2025-02-25,No Dynamic Island on an iPhone 16? No mag safe? 1 camera? Does apple think we’re stupid????
2025-02-25,Very clever ad placement. Kudos.
2025-03-06,That intro was way better than iphone 16e launch
2025-02-25,"1:09 OLED screen,,,I heard that was good.  . He is cooking"
2025-02-25,1:16 and I need that good old 60hz.
2025-02-25,Hey that's our (copyright free) intro music lol
2025-03-06,We got fake moustache MKBHD before shaved head MKBHD. Remember this!
2025-02-25,"0:00 let's bring back the old kevin macleod music, love it"
2025-02-25,Love the opening
2025-02-25,"I was planning on upgrading to SE 4th Generation (16E) from my XR but it’s such a shitty deal. Costs like 90k yen here which is low-key a flagship price.
I’m prolly gonna get a Nothing Phone 3a… ️"
2025-03-13,The intro is awesome
2025-02-25,1:31 i hate high refresh rate
2025-02-25,6:32 half an hour and  it gained 0% while getting warmer
2025-03-06,"Sir, I recommend any one to enjoy your video to start watching from 01:40 and back again to the very beginning.
That was fun to do."
2025-03-06,"i never comment on videos really, but the end of that skit with the nodding is so funny to me. c:"
2025-02-25,"MKBHD with the @ThrottleHouse introduction, simply lovely!"
2025-02-25,That intro song brought me straight back to Vanoss Gaming vids from 2016
2025-02-25,7:18 Bro chose violence
2025-03-06,Great stuff man! Loved that intro just shows how ridiculous this phone is.
2025-02-25,7:19 lol that throw
2025-02-25,12:24 So Apple cheaped out on everything but their profit cut
2025-02-25,Absolutely brilliant opening!
2025-03-13,"I'm back. I've been using this phone since the day I received it via delivery on Feb 28, 2025. I like it. It gives me what I want without forcing what I don't need. I'm the person this phone was made for. Got a couple hundred knocked off the price, too. It's a good deal so far. And no, I do not work for and have never worked for Apple. But now I'm considering leaving Windows for a Mac."
2025-03-06,throwing the phone 7:19
2025-02-25,1:28 i hate high refresh rate
2025-03-06,7:19 that throw was perfect
2025-03-06,The skit at the beginning was elite ‍️
2025-02-25,I hate high refresh rate  1:21
2025-02-25,"I am pretty sure the iPhone 16e, is a bait-and-switch prop to eventually get you spending more than the $599 you may have initially considered spending. It is a way to get your foot on that price ladder."
2025-02-25,"With starting prices of $720 in Europe. For people who are in their middle 30-s and up and have much more better things to do than gaming on a phone or taking pictures of coffee cups, iPhone really has little to offer anymore besides status, a clean UI and the feeling you have to lower your pants and bend over."
2025-03-06,thanks for this. thanks for getting to the point right out of the gate.
2025-02-25,Just the test pilot for the new modem.
2025-03-06,1:46 E for extraction or extortion
2025-03-06,A phone that should have been released 10 years ago.
2025-03-06,Love the intro
2025-02-25,Brilliant intro!
2025-02-25,ironic 16e doesn't have Wifi 6e.
2025-02-25,"5:45 apple was like.....599$ phone is enough charity so product red can't do now!! 

""innovation"""
2025-03-06,"Literally upgraded from iPhone SE 2020, I’m excited for the upgrade"
2025-02-25,13:40 the slow zoom in was intense
2025-03-06,never knew the bust of the year would come this early
2025-02-25,EL MKBHD 0:26
2025-03-13,"A few weeks ago I bought a brand new 13. Not refurbished, brand new. And if I watch comparison videos with newer models, I think that that was a good decision. I paid €529 for it, including taxes."
2025-03-06,2:14 ahhhh when phones used to come with headphones. I took the simple things for granted as a youngin
2025-03-06,"I got the latest iphone SE, it's light, easy to use, does the job - call, text, msgs, music, photos. I wont upgrade for the next 10 years because I got an iPad mini anyway - I only do social media when I'm at home."
2025-02-25,4:50 straight up thought that was an iPhone’s settings… looks like Android and iOS are closer than ever haha
7  ago,Loved the intro
2025-02-25,"9:40
So basically this is a low risk test of their new modem?"
2025-03-06,"I love the intro, I’ve been waiting for this phone because I’m on the second generation SE from back in 2020. But, I might wait for that 17 air everybody’s talking about."
2025-02-25,7:17 That look of regret - thinking of the phone hitting the ground after he threw it...
2025-03-06,best intro ever made
2025-02-25,I'm still kicking it with my 12 mini (RED) with replaced battery over THIS!
2025-02-25,1:42 It got Galaxy S10E name but not features like it
2025-02-25,Intro
2025-03-27,Watching this with my IPhone 16e…. Very awesome phone
2025-02-25,if there is any i want to see the outtakes of these little intro movies
2025-02-25,Man i would have been so happy if this had island display and smaller display size
2025-02-25,Love your iMac in orange
2025-03-13,I think they should have continued the mini lineup
2025-02-25,Love the mini. Hope Apple makes the Pro Mini.
2025-02-25,1:24 I hate high refresh rate was personal
2025-02-25,Marques gets increasingly better.
2025-03-06,I looooove the intro
2025-02-25,Thank you. Very helpful on what to buy next!!
2025-02-25,"Was waiting for this video, planning to upgrade from my iPhone 11 Professional maximum"
2025-02-25,Personally :- 0:50  Nobody ever asked for that
2025-03-06,I really loved the start of the video :D :d
2025-02-25,Perfect review
2025-02-25,6:23 I reverse wireless charge faster than that
2025-02-25,Great intro!
2025-03-06,Was that an one plus USB-C cable that you used to charge an iphone :)
2025-02-25,Magsafe is coming up on 17e
2025-02-25,Red looked the best.
2025-02-25,8:43 iphone 13 pro is better than Iphone 16e
2025-03-13,They made their appearance together .
2025-02-25,NAHHH THIS IS INCREDIBLE
2025-02-25,3:22 feel good inc. respect great song
2025-02-25,Love the intro please do more
18  ago,"love your vids bro. you just talked me out of upgrading my 13 pro max. I'll hold off for the 17, and see if that's worth it."
2025-02-25,"* Introduction [00:05]
 * iPhone 16e Overview [01:38]
   * Price and Value [01:46]
   * Design and Features [03:04]
   * Display Quality []
   * Performance and Chip []
   * Color Options []
   * MagSafe and Wireless Charging []
   * Camera Capabilities []
   * Connectivity and Other Features []
   * Apple's First In-House Cellular Modem []
   * Battery Life []
 * iPhone 16e in Apple's Product Lineup []
 * Pricing and Alternatives []
 * Target Audience []
 * Conclusion []"
2025-02-25,12:54 The short answer is Apple's greed.
2025-02-25,13:03 that's wild
2025-03-13,I love the intro
2025-03-06,The intro was funny! I would've asked the question the moment I saw 'whatever that is' on his top lip!
2025-02-25,12:56 vat in europe is crazyyy in italy it costs 729 euros
2025-02-25,got here in milliseconds
2025-03-06,Appreciate the honesty
2025-02-25,4:21 that's what she said
2025-02-25,"I hope it isnt my phone's display, but I swear I saw his hand turn yellow when he waved in front of the orange Mac in the bg... 11:28"
2025-02-25,"14:18 Compare it with Galaxy A55/56 , Fe series or pixel a series. They give waaaaay better deal at less budget."
6  ago,"You gave a very honest review.. I was searching for your video on YouTube, finally subscribed to your channel. I am using 14 Pro at back panel got damaged heavily and acting weird (restarting randomly), fighting with my brain to get 16 or 16e. Because of the damage not getting very good trade-in."
2025-02-25,Grandparent's iphone !!!!!
2025-03-06,This phone is the phone my dad wants and he's getting it..
2025-02-25,"I am upgrading my s23 ultra soon to iphone 16e.. To prepare for it, I have switched to 60Hz and have put insulating tape on the 0.6x, 3x and 10x lenses. So much excite..!"
2025-03-13,Maybe this is a business phone idea that companies can give to their employees without complaining about its slowness.
2025-03-06,"i use an iphone 13 with the same screen, I barely use the ultrawide, I never wirelessly charge and my phone case doesn't have MagSafe. I think for someone looking to try an iphone for the first time after only having had low end to mid range android phones (one of which was a oneplus 7t which was around the same price and only got 3 years of security updates) because they couldn't mentally justify the cost of an iphone, this gets you most of the iPhone experience. This is also a great upgrade for someone still on an iphone 11, XR or 8. When i was buying my iphone 13, there was no oled option for 600 dollars, I had to pay 750."
2025-02-25,More like this please
2025-02-25,Love you acting
2025-03-06,At this point apple should run the idea by you first
2025-02-25,"0:56 sorry, nothing on that price after taxes"
2025-02-25,@14:34 what's the track name? Is fya
2025-02-25,C1 vs Qualcomm speed test would’ve been nice
2025-03-06,This isn’t remotely trying to appeal to someone who would consider a refurbished iPhone 15 or even know that there is a refurbished phone market. This is the newest phone for anyone who doesn’t understand specs and walks into the Apple Store to ask “what’s the cheapest phone you offer”
2025-02-25,5:00 is that OnePlus charger
2025-02-25,9:18 no ultra wide band…???
2025-02-25,1:59 NEINNNNNN 🇩🇪
2025-03-06,"Great video
That ""who are you?' sums it all up"
2025-02-25,Mkbhd x titu mama
2025-02-25,0:01 W Start to the video
2025-02-25,no wide camera
2025-03-13,"Ah the irony, i got an iphone 16 ad right before this video!"
2025-02-25,Can someone tell me what’s that golf game on 4:52 it looks so good
2025-02-25,4:52 what is this game anyone know?
2025-02-25,Yuk. A notch
2025-03-06,I think there’s actually quite a large audience for it. Here in Germany the 16 starts at 950€ and refurbished 15 Pros are around 800€. So I think a lot of people with a smaller budget will prefer to spend the 700€ for the 16e. Especially since SE/ E buyers usually keep their phones for a very long time and often prefer to buy current generation.
2025-02-25,Jolly good show
2025-02-25,8:29
6  ago,Entertaining and informative review!
