date,text
2023-03-28,"I'm a musician in a rock cover band and wore these things this weekend at our gig and the transparency mode was absolutely amazing.  I'd never even tried using my first gen pro's but these, man the way they compress the loud sounds down to a normal decibel level into your ears is great.  I've resisted using in ear monitors for years because I hate not being able to ""hear the room"" and these new pro's fix that and my ears weren't ringing the next morning.  Bravo."
2023-03-28,"Just wanted to point out that personalized spatial audio is an iOS 16 feature, NOT an H2 exclusive. You can also set it up with gen 1 pros."
2023-03-28,Is it just me or does anyone else think he should be the one on stage for every Apple release? He is so clear and straight to the point hitting all of the key features that are so vaguely described by Apple themselves. Thanks for the time you take to do the research and always doing top notch tech reviews! Apple hire this guy and make him CEO!
2023-03-28,"Having gone to many rock concerts and having been in GA front and center, your description of experiencing a concert and feeling the bass in your chest without having to worry about the hearing damage (or having to use standard earplugs) sounds AMAZING"
2023-03-28,"As someone who uses these for work to cut out noise , the different between gen 1 to gen 2 is 100% noticeable , combined that with battery and better transparency it’s well worth the upgrade to me ."
2023-03-28,I like how Marques always conveys the target audience that a particular product is best suited for.. that’s an awesome detail in his videos!
2023-03-28,"I love these! Idk why I continue to watch reviews on things once I already have them, but if you’re someone with anxiety and it gets to a point where the world just feels like a lot…having everything get quite to almost nothing is so satisfying."
2023-03-28,"Marques is the GOAT of tech youtube, killer frisbee player, incredibly creative, and obviously very intelligent. That said, the way he repeatedly pronounced “ambulance” really threw me for a loop."
2023-03-28,"Just got my pair yesterday and the noise cancellation just blew my brains out. Never thought that noise cancellation was actually a technology thing as i thought that the silicone tips do the job but this proved me wrong. And watching this AGAIN would probably make me appreciate the transparency mode. 
I do love my pair and one of my best purchases so damn far."
2023-03-28,"Just picked up my pair today after considering it for a couple months…Super glad I did! The transparency mode alone is done really, really well. From someone that wears them 5-6 hours a day, 10/10"
2023-03-28,"I have to say, the presentation, the cadence, the clarity is what stood out the most on how to present and talk about a product. He kept you engaged without resorting to clickbait tactics. Well done sir."
2023-03-28,i love how relaxed he is with allthis info. thanks for not being like other youtube channels and shoving weird stuff at us and not explaning
2023-03-28,"This is honestly really cool to see. The gen 1 pros are already pretty good, and to see the 2s be even better is incredible"
2023-03-28,"Just got mine yesterday, and I have to say that there are a lot of improvement form the previous gen. The noise cancelling and transparency is fire. Also, if you love bass, definitely going to love it."
2024-03-27,"Bought these because of this review (I never had any AirPods before) and everything he says is spot-on.  I use them to cut my grass on a really loud riding mower that used to require earplugs, but with these on noise cancellation, the mower sounds like a tiny little electric mower.  It's almost unbelieveable how well they cancel noise, to the point where you feel like the mower couldn't possibly be running.  They also sound amazing with music or podcasts.  Really cool tech and I'm glad I got them."
2023-03-28,"As someone who works outside for 12 hours a day 6 days a week, transparency mode is very important to me and it’s all I use. This is great information!"
2023-03-28,"I took mine on a couple flights to Spain and Germany this week and was absolutely blown away by how good the ANC was! From just small little buds the sound of the plane vanished. Also pretty great for the underground spare a certain section of the jubilee line that hits 110dB normally. 
I bought these as I have big issues losing things (such as the case) but was very pleasantly surprised by just how much better they are than my original pros."
2023-03-28,"As someone who grew up in the 90s with cassette tapes on the radio and CDs, new tech these days never fail to amaze me. We’ve come so far in just such a short time!"
2024-03-27,"The noise cancellation is well worth the price, I’m hearing impaired so it’s more about cutting the noise versus turning up the volume, as a result, I can now hear things more clearly at lower volumes. I’ve heard new parts in songs that I’ve always listened to. I adopted taking these with me EVERYWHERE, at all times, especially movie theaters where they BLAST the sound; and toggle between transparency mode to flat out noise cancellation"
2023-03-28,"I watch this guy on various tech topics I'm not even interested in and find he ALWAYS makes it interesting and useful to the masses and nerds alike. The background research he does and the way he explains things is second to none, and I watch a lot of tech channels. He's the best of them."
2023-03-28,That transparency mode ear protection by lowering high decibels is game changer
2023-03-28,"Just copped my pair recently. When I first put them in , the noise cancellation is pre activated. I instantly felt an amazing feeling of ‘ calm ‘ and definitely loved the transition from noise to super quiet. 

For me , I enjoy quietness . These airpods are like gold heaven to me.

As I walked down the street and kicked the noise canceling in it was amazing. Cars were in motion but you couldn’t hear them."
2024-06-30,I have used Airpods for sound protection around loud engines and metal sawing. Very useful for communication while still protecting your hearing.
2023-03-28,"Thought I lost my first gen so bought the second gen. I noticed significantly better sound quality and anc. But the volume touch control is my favorite, it is really convenient and responsive. If you have the first gen I don't think upgrading is necessary."
2023-03-28,"I completely agree about the best new feature. Something amazing about my new AP2s is the adaptive transparency. To test this, I went into my wood shop with transparency on and used my miter saw. I actually thought it wasn’t working until I removed them and tried again. It was amazing and undetectable. 

I have special ear protection for my shop that has a similar feature, but there is a click when it suppresses the damaging sound. These AP2s are leaps and bounds above. I am VERY impressed."
2023-03-28,"I wore my AirPods Pro Gen 1 for hours on end for editing, music, videos etc and these new AirPods Pro 2 are insane with noise cancellation. Love the extra two hours of NC time as well"
2023-03-28,my friend bought these and let me try them out at work. I work at a movie theater and the concession stand gets extremely loud with the constant crowds of people and machines beeping/running but omg the noise cancellation cut out EVERYTHING i was in awe
2023-03-28,I used mine on a 6 hour (multiple) train journey yesterday. They lasted the whole trip door to door without taking them out of my ears. The transparency mode is seriously impressive it honestly sounds like you're not even wearing them. I replaced my Bose QC35's with these and don't think I'll be going back anytime soon.
2023-03-28,"Had the original airpods, they happened to just die yesterday. Went and picked the new ones up around 1 pm and have used em for about 8 hours since then. Absolutely love them! Can't speak to how much better they are than the pro's, but certainly an insane upgrade to the original airpods."
2023-03-28,Marques is my go to for tech reviews on youtube. Love the quality content and professionalism. Great review!
2024-05-01,"After 1 year of use I can confirm the following:- 
1- it’s getting better and better with the constant updates. 
2- almost flowless when it comes to connection to and b/w Mac & iPhone and Apple ecosystem. 
3- the battery still as good as new. 
4- it sounds pretty good and way better than any other AirPods I’ve tried. 
5- the only issue I had with it:- the in-ear wheezing sound after using it for a while. I don’t know if it’ll affect my ears health but it’s concerning for sure. 

I would give it 8/10 and it’s definitely worth it."
2023-03-28,I just ordered these today due to your review. You are the first channel I search when reviewing electronics and I value your honest opinion. Thank you!
2023-03-28,"I preordered mine and have been using them for a few days now. As someone who had the OG airpods and then the OG AirPods Pros since launch week, these are by far the best iteration of the technology we’ve seen since wireless earbuds. 

The sound is actually amazing considering everything being offered in the package. It’s clean, flat, punchy and just a beautiful listening experience. noise cancelling is like nothing else, and transparency mode was already unrivaled and now it’s so good it sounds like you’re wearing open back headphones. Battery life has been fantastic, improvements to the case are fantastic, touch volume is responsive and intuitive. Apple has once again outdone themselves with these earbuds. People will say they’re overpriced and not worth, but as someone who got thousands of listening hours out of my last pair, you couldn’t pay me to use a different brand. These things are supreme"
2023-03-28,I just lost my AirPods Pro (1st Gen) like a couple days ago. So I decided to pick up the 2nd Gen recently and….. man an immediate upgrade from the 1st Gen. The Noise Cancellation is insane and Transparency mode is incredible and really almost feels like the AirPods aren’t even there
2024-03-27,"My wife got me these for Christmas. I came to this video to get a better understanding on how they work. Coming from a pair of beats that are 10 years old, these pods blow my mind. They’re so good."
2023-03-28,Actually really appreciate this review. Just misplaced my AirPods Pro case last night and that made me want to get the new generation already. So to hear about the improved sound quality and NC is just pure icing on the cake.
2023-03-28,"I wear the pros all day and use them as hearing aids.  I love the noise cancellation on them to, and glad to hear these new ones are even better.  It’s so calming to turn off everything annoying.    Your reviews are always spot on."
2023-03-28,"I got a pair today after using (and eventually losing) 1st Gen AirPods Pro for a couple years. Turning on the noise cancellation just outside the store floored me just as much as the originals had.

They also sound really damn good, lol"
2024-12-27,"I work in the hotel industry working the night shift. My work allows me to wear my AirPods as long as transparency is on so i can hear stuff over the music. It’s awesome for hourly walks, i don’t have to take my AirPod out i can just pause my music and still hear. Never realised how much i rely on it"
2023-03-28,"I bought a set because of the attenuation in transparency mode. I play in a symphony orchestra for a living and am now middle-aged. I can wear these during rehearsals and hear what I need to hear without damage to my hearing. I hear enough to balance. Intonation and timing are not an issue for me. I am not sure these are for everyone in my situation, but they may have added four or five more years to my potential career. Good video. Thanks for doing such a good job in your reviews."
2023-03-28,"Apple outsmarted all of their competition when they decided to approach earbuds as a convenience product that would be developed into good audio equipment over time. They officially caught up with the competition in sound, and are still kings of features."
2023-03-28,"For the ear scan for personalised spatial audio i would recommend doing it a couple times until it sounds better, there is a huge difference between normal and spatial especially for orchestral classical sounds, another game changer."
2024-12-27,"The hearing aid feature and hearing test feature is insane, I love it,  to mention you can shake your head “no” to decline a phone call, and “yes” to answer it"
2023-03-28,"The better bass profile is going to be the main reason I upgrade to these from the last generation. I listen to pretty much only bass oriented music, as a bass producer, so I'm really happy to hear they did this. Great review."
2023-03-28,"I did just what you mentioned @MKBHD, I wore the Gen 1 AirPods Pro to a Duran Duran concert recently and actually just used the ANC. It cut the decibels by a bit more than half and I still thoroughly enjoyed the concert.
Agree with you that with the V2s it would be even more enjoyable 
Great review as always"
2023-03-28,I love how your videos are such honest reviews with a great balance between the pro’s & cons and how this product is just so spot on that your video has this overall sense of “Yup. These are on the ones”.
2024-03-27,8:05 Having done this a few concerts over the last year I can confirm that the Airpods are awesome at concerts. They don't muffle the audio and change the sound signature nearly as much as actual earplugs like the Loop earbuds which are also really good but not the same as active transparency.
2023-03-28,Can confirm everything you said. For me they are and kind of have been the gold standard for wireless earbuds. Sometimes I even wear them without anything playing just to reduce the noise level around me.
2023-03-28,"The transparency mode on the original Pro's never blew me away. I always feel like it makes traffic and other ambient noise way too loud but doesn't amplify things that I actually care about like people talking to me. For example, if I'm walking down the street in a busy city and I stop to talk to someone, I still have to take one APP out to have a regular conversation because the city noises are too loud."
2023-03-28,As somebody who started exercising these are a life saver.  I’ve used wired headphones ever since I was 13 and pulled countless cd players tape players and phones off the table or equipment I am working out on.  These things are a God send.
2024-03-27,I used the AirPod Pro 1 and now use the AirPods Pro 2 and I fully agree that the noise cancellation and sound quality is massively superior !
2023-03-28,That transparency mode is next level considering they have the technology to scale down high decibel sounds in real time. I wonder if that technology could be reversed for those with hearing impairments.
2023-03-28,This is the ONLY YouTuber who explained me the adaptive transparency mode in the most easiest way!!
2023-03-28,Just a heads up: the personalized spatial audio works on the original airpods pro as well and it's worked great for me.
2024-03-27,I just got these today. The noise cancellation is so good I thought I went deaf. I felt like I was in a womb. This is great.
2023-03-28,I’m so excited to get mine tomorrow. I work in loud environments and I’m glad to hear these are going to do what I thought they were going to do
2023-03-28,I'm so glad you decided to do this review. I had no idea that they had this many upgrades!
2023-03-28,"I bought a pair and I love them. I only don’t care for the softness of the plastic of the case. It scratches real easy,so what ever you have in your pockets scars the surface."
2024-03-27,"Wearing them at a concert is the best idea ever. I was always annoyed with my earplugs. It protects my hearing, but I miss out so much.. the crowd around me, the proper sound of the music that's playing. And I'd still do it because my hearing is more important than that, but if AirPods 2 would work with that - that would be a huge game changer, I fully agree with you"
2023-03-28,"Listening to this on my new AirPods Pro 2nd gen’s that came in today and I can confirm: the transparency mode is next level. Not only is the adaptive transparency mode thing great, but what I also noticed is vastly improved is the whatever adaptive EQ’ing they are doing. Now, I literally cannot tell if I have the AirPods in on transparency mode or if they are just not in unless I am myself speaking. When I am speaking, I hear more highs in my voice than I would without the AirPods in. Really incredible, though. And yes, the noise cancelling is much better too. Very happy with my purchase.

My comparisons are to my wife’s AirPods Pro 1st gens that I used for the last month leading up to getting these."
2023-03-28,"For a reference, the concert idea would work I believe.  As a piccolo player, I once used my airpod pro 1's to block out the sound, and they worked magnificently!"
2023-03-28,"I just bought a pair of these, and they do sound better than my previous Air pods Pro, however, the volume controls on the stalks don't work as smoothly as I thought. I wish they had put the volume controls on the OUTSIDE of the stalks. Other than that, I feel they are a major upgrade."
2024-05-01,I never heard anyone giving such a comprehensive laying out of specs on any electronic gadget!!  Thank you for laying out such a clear picture for all
2023-03-28,"I just picked up some yesterday after my 1st gens stopped working, and omg they’re so much better than the 1st Gen. The sound quality and the improvements to noise cancellation and transparency is crazy. The option to change the volume on the stem is a nice touch"
2023-03-28,Marques deserves  an  award.He really takes his time and makes sure he delivers top notch content:)
2023-03-28,I use the current airpod pro in my workshop as they work pretty well at cancelling the machines loud noise while also allowing me to hear them for safety. So this sounds like a great upgrade.
2024-03-27,"Just bought mine recently. The ANC is definitely miles better. What will eventually concern me is the problem I had with the 1st Gen APsP where the sound drivers would just completely degrade to the point that they introduce a ton of peripheral sound as static and vibrate the earbuds while they're in my ear. My last ones sounded so incredibly hollow as a result of this on top of the static.

And these were the third pair I had to go through warranty for the same problem before effectively being convinced to just buy the new gen."
2023-03-28,That adaptive transparency feature sounds a lot like the electronic headphone noise cancellation that is in the headphones that are used for sport shooting. They let you amplify the sounds around you while simultaneously damping sudden sounds like gunshots and bangs.
2023-03-28,"The noise canceling and transparency modes are great for races.  I wore mine to the Rolex 24, where you want to hear the cars racing, but it's too loud to stay at the track without some ear protection, and they worked great!"
2023-03-28,"This is a game changer! I love my Airpods Pro 1st gen, they are holding pretty strong after more than 2 years, and these improvements on 2nd gen seems to be better than what I expected"
2024-05-31,"Marques I did wear my AirPods Pro 2 to a whole-day music festival wherein I was front row right in front of the huge speakers and it worked!!!! I would hear the music so well but at a more comfortable volume for my ears (like I couldn’t believe how the people around me could not go deaf with the loud sound! ) I also noticed that my Apple Watch would only notify me of the loud noise only whenever I would take off my AirPods. In short,  it knows that I took it off so it warned me about the loud sound level. Haters gonna hate but I love the Apple ecosystem!"
2023-03-28,"Coming from my 3 year old AirPods gen 2, these were such a big improvement.  Still getting used to the ear tips.   But I’m having a lot of fun experience with the noise cancellation, on my way into the city."
2023-03-28,It's really cool that the engraving also displays on your iPhone
2023-03-28,Got mine a couple days ago and Marquees is absolutely right. I notice the difference as an owner of the 1st generation Pro. The volume control for me is the best because I no longer have to reach my iPhone in the pocket while walking my dog. 2nd best feature is the improved noise cancellation and Adaptive Transparency mode!
2023-03-28,"You’ve become my “one stop shop” for reviews when I’m looking to purchase a new Apple product.
I recently purchased an iPad Pro based on your review and Apples pricing ladder! 
I’m now going to buy AirPod pro 2's."
2023-03-28,"As someone who uses small engines frequently at work, the Airpods Pro have been an absolute gamechanger. I may look into upgrade to these."
2023-03-28,"This is why MKBHD is one of the top reviewers, he makes a review like a story. An amazing script here, very tallented."
2023-03-28,"The two main things for me is the massively improved noise cancellation; I can wear these in a loud gym and get almost no noise bleed at all, and the far more organic sounding transparency mode."
2024-03-27,Your reviews are always crisp and succinct.  Thank you.
2023-03-28,Bought them last Friday. I saw Flume live on Saturday …you’re absolutely right. Adaptive transparency is leagues beyond the competition!
2023-03-28,I tried the concert transparency mode thing. It works so well
2023-03-28,"Been using these for the last 4 days, and I can say, major improvement I’ve the 1st gen. Absolutely blown away by how awesome the ANC is and the spatial audio is just killing it.

It’s an experience worth investing into. The old one’s go to my brother coz I upgraded now"
2024-03-27,"I recently bought these because I broke my left one from 1st gen and the right one’s mic was essentially broken so I decided to splurge a little (a lot) and get these and tbh I’m loving them, the noise cancellation is perfect for when I have the fans going at night or when I’m on break at work and have the AC going in the car and the transparency mode is amazing when I’m talking to my wife or if I’m at work and someone on the job needs something or I’m on the scissor lift and need to hear if someone is calling for me 40 ft below me, here’s hoping they hold up to sweat and I can enjoy these for years to come"
2023-03-28,Adaptive Transparency mode is like Sunglasses for Noise.
2023-03-28,"Marques, your reviews are always informative and insightful. I was in the on the about these, but definitely picking them up as a xmas present to myself. Thanks for this great review."
2023-03-28,"Only review where you learn something new about the product, thanks Marques for your incredible work man!"
2024-03-27,Love your video!! Thank you  just got them as a gift & love the noise canceling effect
2023-03-28,"You create the most unbiased and detailed content around any device. Unlike people who just go ""i"" this ""i"" that so much so they put ""i"" in their name itself! Great work."
2023-03-28,I have used them at a concert (like in the example) and stood by the speakers. And I thought they weren’t turning it down that much. But then I took the AirPods out and it was crazy how amazing a job the AirPods were doing
2023-03-28,"I love this videos , straight to the point and coming of a stellar individual with amazing knowledge!"
2024-03-27,"finally upgrading to these from the first ever airpods  i am so excited

Edit: They did not disappoint"
2023-03-28,"Like others have mentioned, I’m watching this review while wearing my AirPods Pro 2 and I completely agree with everything said. I never tried the 1st gen, but have a variety of other things I use from original AirPods, Jabra’s, Sony WH1000-XM4, etc. Simply put, these will undoubtably be my most used from this point on. The combination of the sound, noise cancellation, and the extremely pleasant transparency mode add up to create a beautiful cocktail of a product  that will be coming with me every time I leave the house."
2023-03-28,"I was going to run down my old pair since they got replaced not long ago, but dang the new ones sound amazing to me and considering how much I use them it’s worth the upgrade"
2023-03-28,"I've only had mine for a little over 24 hours at this point and have to say that they are pretty solid. Have a few flights coming in less than a month and excited to see how to noise cancellation works in that environment. 

I'm also noticing a frequent ""I was not going to review these, but ....."" trend going on with AirPod Pro 2 videos this week ."
2025-02-25,Just bought these used yesterday at a store! Used them yesterday at work and went to the same store to sell my Beats Studio buds today! Now I’m here to find the tricks and secrets to them.
2023-03-28,"I’ve been using AirPods Pro (1) for concerts since day one. Works really well. I’m afraid the adaptive nature of AirPods Pro (2) will change the sound too much in an adaptive manner though, for concerts? I guess I just have to try it. I’d love if they introduced concert mode."
2023-03-28,"I have been to a concert with these yesterday
it is ABSOLUTELY INCREDIBLE"
2023-03-28,"Got the new Airpods Pro at launch and I was also pretty blown away by how much better they are in just about every way. The stem volume control was a bit disappointing though, I was hoping it would be more granular. But it's there and it works."
2024-03-27,"Thanks my man, I know this is a year old review, but it was so thorough that I’m buying them now.  Just lost my old ones"
2023-03-28,Great review. I agree that the new AirPods Pro 2 are a significant upgrade. However I would like to point out the AirPods Pro 1 sell for $180 at most major retailers vs $240-$250 for the new ones which makes the choice a little less clear.
2023-03-28,"i just bought a pair over the weekend and i am loving them so much. the improved battery life, amazing bass and crisp clear sound is incredible. the improved transparency and noise cancellation is crazy good too."
2023-03-28,"I actually use the transparency mode of my Airpods Pro 1st Gen and boosted the passthrough volume in my accessibility settings to allow me to hear my professor easier!! Its actually very useful and I use it very often. They are basically hearing aids that play music, how neat haha"
2024-03-27,This is what I needed to hear to get them. My sensory is noise. I wore out my last AirPod pro after four years because of how much I wore them. I don’t drive and walk everywhere. The adaptive transparency would help me. Sometimes I don’t even listen to music.
2023-03-28,"I’m 14 years old,I used like 40% of my 5 month savings to buy these AirPods Pro’s and I didn’t regret it,it’s also my first AirPods that I got"
2023-03-28,I bought them a week ago and i am more then satisfied. I had a pair on airpods gen. 2 before so an upgrade was necessary lol. I love the noise canceling and sound. The sound is really comforting. I fit only the extra small tips so i found this very good. Also switching from like i said the airpods 2 i loved that the case kind of flips up and stays there. The controls are AWESOME. Like i love it. No more tapping em. Can definitely recommend but if youre more on a budget theres equally good or even better for less money.
2023-03-28,"Great review, noise cancellation on these are crazy good. I honestly thought Apple was making things up with the “up to 2X more noise cancellation”, but after having these for a bit that may be accurate. Bass sounds a lot better especially in transparency mode. Overall sound is better. Surprised, but happy they didn’t raise the price of these."
2024-03-27,I’m getting my first set of AirPods today and stumbled across your review. I’m really glad I discovered you! You’re easy listen to and provide great information! Thanks so much!
2023-03-28,"the volume control has become much more of a light flick for me, it’s responsive enough that you don’t really need to slide that much"
2023-03-28,I gotta get these. First apple headphones ever for me.
2023-03-28,"Two things:
1) The concert/ear plug idea: As far as I know it hasn't yet been conclusively proven that the inverted soundwaves used in ANC actually help with hearing damage. So in that case, you'd maybe just hear the concert less loudly, but it would still result in the same amplitudes in your cochlea and damage your hearing just the same. I mean, it'd be awesome, but I don't think we're ready to get to that conclusion yet.
2) The animation explaining the soundwave and the ambulance is not really correct: Given the axes that are usually used in soundwave portrayal, you just shifted the frequency down, (x-axis) without changing/limiting the amplitude (y-axis)."
2024-03-27,Very useful pocket size gadget when in need of some quietness.
2023-03-28,I'm honestly keen to see how transparency will reduce the loudness of a concert without trimming high frequencies like earplugs do.
2023-03-28,"Yeah, they are damn good. I did a shootout this past Sunday with these, Galaxy Buds Pro 2, S22 Ultra and iPhone 12. They came out on top. What surprised me was how good they sounded on my S22 Ultra compared to the 1st gen. They sounded better on the S22 than they did on the iPhone 12"
2023-03-28,"I was superbly impressed. I honestly just bought them because I was starting to get a bit underwhelmed by the noise cancellation on my Gen 1s and wanted the improvement. However...WOW. Sound really does take a big leap, the noise cancellation is frighteningly good (I blasted a YouTube video on my 2021 16"" MacBook Pro and it chopped the noise down to like 15%), and the adaptive transparency mode is also really good. I found the gesture for volume control to be fidgety, but it didn't cross my mind to just grip the AirPods on both sides and slide down instead of whatever dinosaur-claw gesture I was doing.

Even if you have Gen 1 Pros, definitely get these. They're awesome."
2024-03-27,I watched your review before buying...thank you for the honest review; I'm now a fan of airpods
2023-03-28,"i havent had the 1st gen pros but upgrading from the 2nd gens to these the noise cancellation is like my own white space, its mindblowing how ill just be in a classroom and it cancels out all the white noise + outside noise so i can focus better without having to have music playing and the transparency mode is just i dont think i have enough words to describe it, needless to say i never take them out of my ear."
2023-03-28,"I def am gonna need these, my watch goes off about 5-6 times a day with noise notifications… Easy buy for me"
2023-03-28,I'm curious how's the sound quality compared to the XM4  Would love a comparison video between these earphones!
2024-03-27,Bought these on a whim because I kept having issues with 3rd gen Airpods. They're fantastic!
2023-03-28,"Got mine today and after playing around with the tips, the ANC seems a lot better than before. Sound quality is the biggest improvement for me."
2023-03-28,"His intros never feel bored.
It's a great time for his fans having continuous videos"
2023-03-28,"I use transparency mode when filming live sessions with artists/bands - I genuinely didn't realise the work these AirPods were doing until by chance, I took them out whilst the band was sound checking.

The sudden jump in volume through my ears was startling! I was blown away at how they regulated loud sound, I use them every time I film with loud music acts now, so much easier to focus on my job, whilst still hearing what the band is playing !"
2024-06-30,Just got the Air Pro 2 . Thank you for your review .
2023-03-28,"8:34 whoah that scenario is an extremely good use-case for any earbud product. Hopefully you can test it in that scenario and let us know if they didn't just clip/distort and ruin the whole experience.
As an personal approach to protecting my hearing in abusively loud stages and clubs as a DJ, I invested close to $2000 on a musician-rated professional form of the same technology that Apple is now pioneering. The biggest difference being that my solution is wired and requires a belt pack with batteries. For anybody curious: Sensaphonics Active Ambient 3D is what I use. The sound is amazing (as it should be) and the microphones on the ear-buds can deal with the ridiculous volume levels musicians endure for hours on tours and stages across the world. Apple is definitely the only thing I've tried that has brought similar features to the consumer world, and it's extremely cool to see that they just raised the bar on an already awesome technology!"
2023-03-28,6:45 is the weirdest pronunciation of ambulance i have ever heard
2023-03-28,Who else is watching this with these Airpods
2023-03-28,Fantasic review. Thank you. I just bought some last weekend. They're my first pair. The noise cancellation feature sold me as soon as I heard it. Worth the price!
2023-03-28,"9:04 Geniunely thought it said ""not your airpods bro"""
2023-03-28,"Your explanation on the new transparency mode is better than what Apple told us on stage 

I got these new AirPods and I'm really impressed by the new noise cancellation, that does an amazing job, better than AirPods Max. And I prefer it over the Bose one that somehow feels ""oppressing"" for me"
2023-03-28,I am super impressed with the ANC on the Pro 2 when on a flight. It was amazing. And battery life is great.
2023-03-28,"I used the 1st pro version noise cancellation feature, inside a container vessel main engine area and near the diesel generators for 2h straight. imagine the crazy sound level. Airpods pro got me through this without even blinking and i could hear my colleagues talking to me with no real problem. I can't wait to see how this new transparency mode can work on other use cases."
2023-03-28,"I use beats fit pro, and the spatial audio personalisation is available for me as well. And I use iPhone 11. I think it has come with the iOS and not just the AirPods Pro 2. But it feels very different like you have mentioned. I like the fact that you go in detail with whatever I need to know with every device. Thank you"
2023-03-28,"I just got these for an early Christmas present today. I love them but I can’t figure out how to work the volume, play, pause or any of the features, lol. But I still love them."
2025-02-25,finally upgraded from pro 1s after 5 years!
2023-03-28,"I fly for work a lot. I love my air pods first gen but on those long flights, I'd still use my Bose QC 45. These seem like they might be at a level where I can just leave them in on a flight if I'd like. Thanks for an awesome review."
2023-03-28,1:26 just want to clarify that these do NOT support 16 bit 48khz since that would be lossless.
2023-03-28,"Great video! I just got my first pair of Air Pod's, love them!"
2023-03-28,"Thanks for the great review and break down! I'm an ""Airpods Person"" and also a wedding photographer. Your idea at the end about wearing these in Transparency mode at loud concerts illuminated a lightbulb in my head that I need to upgrade to v2, and wear them during the loud dance music every night! I have suffered from hearing loss and have tinnitus from loud sound exposure, so I will definitely start trying this and see how it works. Great idea and thanks for sharing!"
